Date,Symbol,ROC65,ADRP20
20161223,AMD,81.79,4.63
20161223,MTUS,67.75,5.23
20161223,UIS,66.84,3.88
20161223,SXC,66.71,4.6
20161223,CVI,60.31,6.39
20161223,NVRI,54.1,4.21
20161223,CC,53.64,5.09
20161223,RIG,52.64,4.97
20161223,IONS,52.51,5.21
20161223,VECO,51.39,3.54
20161223,SKYW,48.74,3.88
20161223,ERF,48.08,4.32
20161223,ARCB,47.93,3.64
20161223,KRO,47.86,4.1
20161223,ALTO,47.81,5.28
20161223,BCRX,46.85,6.66
20161223,HEES,45.54,3.96
20161223,WGO,44.45,4.27
20161223,VALE,42.25,4.31
20161223,CLF,42.05,6.73
20161223,CENX,41.98,5.44
20161223,TLYS,41.47,7.16
20161223,TRUE,39.76,3.52
20161223,OIS,38.97,3.75
20161223,MTW,38.93,3.7
20161223,CRK,37.85,6.29
20161223,PTEN,36.66,3.78
20161223,CARA,32.76,6.74
20161223,IRDM,32.32,4.25
20161223,CF,32.2,4.11
20161223,CENTA,30.8,3.61
20161223,AX,30.35,3.85
20161223,LNW,30.03,3.57
