Date,Symbol,ROC65,ADRP20
20140829,DGLY,271.71,19.4
20140829,PBYI,236.14,4.93
20140829,FOLD,195.88,7.61
20140829,TOVX,92.65,8.3
20140829,ALTO,69.43,4.03
20140829,ENPH,67.02,5.91
20140829,SA,63.93,4.79
20140829,BLUE,63.68,4.83
20140829,ABUS,59.43,11.74
20140829,REX,48.87,4.82
20140829,EXAS,46.93,4.75
20140829,EXK,44.3,4.01
20140829,SSRM,43.27,4.08
20140829,AMED,42.7,3.58
20140829,KNDI,42.42,7.43
20140829,EGY,40.55,4.48
20140829,PTCT,36.17,5.84
20140829,VEEV,35.98,3.7
20140829,IONS,34.79,4.74
20140829,PBR,33.31,3.76
20140829,PBR.A,33.31,3.76
20140829,BCRX,32.09,5.54
20140829,YY,30.3,4.04
