Date,Symbol,ROC65,ADRP20
20170127,CENX,103.36,6.91
20170127,PTCT,91.34,7.13
20170127,MTW,81.16,3.56
20170127,CARA,79.56,6.2
20170127,HEES,67.56,3.64
20170127,CCJ,64.72,4.92
20170127,EXEL,64.48,4.62
20170127,VALE,64.41,3.73
20170127,KRNT,63.86,6.53
20170127,ARCB,61.21,3.69
20170127,FCX,60.81,3.69
20170127,TPC,60,3.86
20170127,NVDA,58.03,3.62
20170127,CVI,55.02,4.32
20170127,IONS,53.38,5.46
20170127,AMD,52.43,4.23
20170127,CC,51.4,4.24
20170127,MTUS,48.82,5.18
20170127,BPT,47.75,4.05
20170127,CLF,46.19,5.38
20170127,AAOI,44.28,5.12
20170127,TROX,41.67,4.57
20170127,NVRI,39.09,3.61
20170127,TK,37.23,4.76
20170127,FGEN,36.66,4.87
20170127,BLUE,36.32,4.3
20170127,ACAD,34.61,4.72
20170127,HQY,33.73,3.52
20170127,BGC,33.67,3.6
20170127,ODP,33.02,3.81
20170127,UIS,31.25,3.9
20170127,MTZ,30.47,4.1
