Date,Symbol,ROC130,ADRP20
20160729,CDE,765.54,5.17
20160729,AG,544.61,5.39
20160729,TAL,451.1,4.4
20160729,RYI,419.42,6.54
20160729,CLF,413.64,6.76
20160729,OPTT,410.56,25.58
20160729,MUX,303.64,6.59
20160729,IAG,300.78,5.07
20160729,BVN,291.71,4.45
20160729,HL,288.62,4.58
20160729,FSM,274.25,5.11
20160729,PBR,266.33,3.59
20160729,PBR.A,266.33,3.59
20160729,AGI,253.79,4.61
20160729,SSRM,252.91,4.27
20160729,CNX,238.57,4.36
20160729,KGC,235.71,4.57
20160729,FCX,228.93,5.17
20160729,PAAS,225.54,3.81
20160729,AMD,223.58,4.87
20160729,DRD,219.23,7.57
20160729,EXAS,175.87,6.77
20160729,SAND,175.73,5.2
20160729,VALE,167.44,4.44
20160729,CC,166.48,7.51
20160729,SM,148.44,7
20160729,NGD,147.62,4.42
20160729,ERF,143.67,4.34
20160729,HLX,142.07,7.75
20160729,CENX,134.98,6.06
20160729,ATI,131.6,5.35
20160729,SA,123.27,4.44
20160729,EVH,118.98,4.21
20160729,MTUS,117.83,5.76
20160729,SBSW,112.81,3.96
20160729,SLCA,112.38,4.09
20160729,SRPT,109.27,5.79
20160729,WB,99.51,4.26
20160729,GTLS,97.24,3.53
20160729,SSTK,96.75,3.52
20160729,HUN,95.45,3.87
20160729,EGO,94.76,4.58
20160729,GFI,92.26,4.12
20160729,DDD,91.83,4.19
20160729,LNW,88.34,4.63
20160729,MT,84.18,3.55
20160729,GRPN,83.97,3.95
20160729,SWN,83.86,5.15
20160729,TROX,82.3,7.16
20160729,ET,80.92,3.9
20160729,TRGP,79.57,4.29
20160729,NG,78.46,4.41
20160729,CHRS,72.84,6.6
20160729,NVRI,70.26,4.91
20160729,PTEN,68.76,4.29
20160729,DVN,68.12,4.02
20160729,ARLP,67.83,4.76
20160729,MRO,67.57,4.34
20160729,NGL,63.57,4.55
20160729,MUR,63.18,5.09
20160729,RRC,61.89,4.14
20160729,MTDR,59.53,4.55
20160729,VUZI,56.76,10.56
20160729,HES,56.05,3.62
20160729,LITE,55.53,3.56
20160729,AIM,53.52,8.12
20160729,ACAD,53.31,4.23
20160729,IRWD,48.62,3.56
20160729,CRTO,47.99,3.58
20160729,TREE,43.95,5.09
20160729,GBX,43.36,3.71
20160729,LEDS,43.22,22.86
20160729,BGC,41.77,4.02
20160729,RES,39.33,3.88
20160729,CERS,38.91,3.71
20160729,ALKS,38.84,3.66
20160729,GPRE,36.05,3.7
20160729,RDUS,35.6,4.95
20160729,PRTA,34.37,5.87
20160729,HZO,32.55,3.63
20160729,HOG,32,4.02
20160729,WMB,30.91,4.34
20160729,INVA,30.66,3.56
20160729,PAGP,30.33,4.68
