Date,Symbol,ROC130,ADRP20
20170512,PLSE,343.58,9.05
20170512,ESPR,288.4,4.44
20170512,EVRI,255.44,4.91
20170512,AAOI,213.91,6.01
20170512,PTCT,211.69,5.35
20170512,AUPH,201.18,5.23
20170512,CARA,191.68,5.74
20170512,CC,162.24,3.57
20170512,SGMO,156.25,7.64
20170512,KRO,156.17,3.85
20170512,UCTT,155.28,4.58
20170512,WTW,144.6,4.78
20170512,WW,144.6,4.78
20170512,TGTX,135,6.82
20170512,SHOP,131.68,3.81
20170512,TROX,124.15,4.62
20170512,KRNT,120,6.09
20170512,EXAS,117.17,4.3
20170512,BLUE,111.85,3.93
20170512,CONN,108.54,4.71
20170512,CENX,101.19,4.8
20170512,WIX,100.77,5.92
20170512,SBLK,100.24,7.11
20170512,CYH,97.67,5.2
20170512,AXON,97.25,4.21
20170512,OCUL,96.33,6.54
20170512,LNTH,91.86,5.79
20170512,ITGR,91.63,3.59
20170512,MDXG,89.3,5.35
20170512,W,87.98,4.7
20170512,TDOC,86.98,4.99
20170512,SUPN,83.7,3.5
20170512,SAGE,83.62,4.09
20170512,ALNY,80.74,4.39
20170512,HTHT,78.14,4.07
20170512,AKBA,76.5,4.47
20170512,PETS,75.56,3.51
20170512,NVCR,74.81,5.19
20170512,IONS,74.37,4.19
20170512,CVI,73.66,3.95
20170512,COHU,69.95,4.09
20170512,PCRX,68.68,3.59
20170512,INSM,68.15,3.8
20170512,AMD,68.06,3.99
20170512,LL,67.64,4.69
20170512,NKTR,66.33,4.11
20170512,MTW,64.31,4.12
20170512,OMER,64.24,4.83
20170512,CZR,63.5,3.57
20170512,DDD,61.65,4.54
20170512,CYTK,60.89,4.92
20170512,ATHM,60.17,3.57
20170512,SSYS,59.87,3.52
20170512,NVRI,57.3,4.56
20170512,PI,55.93,5.83
20170512,GTN,55.83,4.58
20170512,BCRX,55.32,5.43
20170512,EDIT,54.82,4.89
20170512,BZUN,53.69,5.43
20170512,SPXC,52.03,3.67
20170512,FORM,51.96,4.15
20170512,LITE,50.63,4.77
20170512,BZH,50.62,3.87
20170512,LMAT,50.34,4.3
20170512,BPMC,44.83,3.76
20170512,CENTA,43.24,3.7
20170512,TPC,43.23,3.67
20170512,IRWD,43.18,3.5
20170512,HRI,41.43,3.68
20170512,SBGI,36.86,4.2
20170512,MYGN,36.22,3.61
20170512,KOS,35.93,4.02
20170512,PRTA,34.97,4.05
20170512,EGRX,33.97,3.56
20170512,NMIH,33.13,3.59
20170512,CORT,32.7,5.4
20170512,NR,30.33,4.21
