Date,Symbol,ROC65,ADRP20
20180209,NKTR,207.41,7.26
20180209,MDGL,164.76,9.3
20180209,ATRA,158.2,10.36
20180209,VKTX,152.99,11.24
20180209,SAGE,132.33,4.5
20180209,IOVA,118.18,8.75
20180209,COLL,117.92,7.44
20180209,RIOT,110.08,10.9
20180209,VIRT,109.36,4.22
20180209,GLYC,101.44,8.18
20180209,CNET,95.04,12.09
20180209,VUZI,89.13,7.76
20180209,HIBB,87.69,4.91
20180209,SGRY,86.16,6.23
20180209,CRSP,84.45,10.86
20180209,BOOT,83.68,5.29
20180209,VIPS,83.49,5.46
20180209,NVAX,75.22,8.36
20180209,ANF,73.53,5.05
20180209,MARA,72.03,11.69
20180209,RCKT,66.37,11.23
20180209,FANH,62.75,5.66
20180209,SGMO,61.32,7.53
20180209,ANAB,61.08,5.8
20180209,FL,55.95,3.77
20180209,WTW,54.4,5.48
20180209,WW,54.4,5.48
20180209,ATOS,53.95,19.33
20180209,OPCH,53.09,6.08
20180209,ARWR,52.32,7.91
20180209,TGTX,49.68,7.46
20180209,BHC,47.67,4.89
20180209,ENTA,45.96,5.72
20180209,CENX,44.94,5.78
20180209,BYON,44.51,10.57
20180209,GDS,43.51,8.04
20180209,ESPR,43.19,6.3
20180209,IMMR,42.9,6.58
20180209,THC,42.53,4.5
20180209,BGNE,42.07,6.54
20180209,GCO,41.84,4.4
20180209,GIII,41.7,3.76
20180209,W,41.58,3.69
20180209,EC,41.48,4.61
20180209,GOOS,41.08,4.83
20180209,EDIT,40.26,8.7
20180209,NYT,39.31,4.45
20180209,PRKS,38.07,3.56
20180209,URBN,37.03,4.05
20180209,IIPR,36.41,6.72
20180209,LTBR,36.28,16.66
20180209,ENVA,36,5.16
20180209,CTMX,34.73,4.63
20180209,PTCT,33.97,6.76
20180209,PRO,33.96,3.79
20180209,CROX,33.75,3.62
20180209,QNST,33.37,7.18
20180209,M,32.98,3.69
20180209,BLUE,32.5,6.04
20180209,ANET,31.88,4.08
20180209,RPD,31.47,4.12
20180209,GWW,31.32,3.56
