Date,Symbol,ROC65,ADRP20
20200710,UONE,1125.98,42.09
20200710,TOON,879.17,16.44
20200710,COGT,842.86,18.09
20200710,WKHS,831.29,18.55
20200710,BYON,786.36,10.59
20200710,CLDX,563.79,13.02
20200710,PRTS,563.01,5.75
20200710,LOVE,554.92,8.93
20200710,NIO,506.48,9.87
20200710,NVAX,486.09,9.89
20200710,MGNX,449.91,7.17
20200710,RVP,429.08,11.16
20200710,UAVS,417.33,9.15
20200710,MTCH,414.03,5.15
20200710,TUP,400.71,10.38
20200710,VERI,394.6,13.08
20200710,NKLA,393.09,12.19
20200710,VXRT,363.95,18.42
20200710,FSLY,361.18,8.59
20200710,WAFU,354.43,19.03
20200710,BFX,342.32,7.75
20200710,BLNK,337.04,15.02
20200710,IMNN,302.25,15.45
20200710,MRSN,300.93,9.09
20200710,IMRN,292.73,14.23
20200710,VBIV,292,12.09
20200710,DOMO,281.07,6.57
20200710,PRPL,276.53,6.52
20200710,DGLY,269.14,13.72
20200710,AIHS,265.28,19.72
20200710,CARV,264.94,39.81
20200710,FVRR,255.74,6.37
20200710,ARCT,255.23,9.21
20200710,ALPN,253.79,13.32
20200710,ANGI,252.27,6.32
20200710,IDYA,249.21,11.81
20200710,NIU,225.62,9.85
20200710,RTC,222.16,16.58
20200710,EVOK,221.3,9.98
20200710,EKSO,220.65,14.19
20200710,APPS,217.03,6.05
20200710,W,212.95,5.91
20200710,LL,209.23,4.86
20200710,ADAP,207.67,7.66
20200710,TSLA,199.19,5.37
20200710,WRAP,198.05,11.92
20200710,RUN,189.38,5.76
20200710,HEAR,187.6,6.66
20200710,WIX,184.06,4.19
20200710,FUTU,180.74,7.32
20200710,SWBI,180.33,6.89
20200710,TWLO,177.61,4.29
20200710,INO,177.01,13.76
20200710,BCLI,175.47,9.45
20200710,SAH,173.75,5.97
20200710,REZI,172.09,7.1
20200710,SE,170.09,6.11
20200710,PPBT,167.36,17.25
20200710,PENN,166.82,8.21
20200710,DVAX,166.46,9.07
20200710,DDOG,165.74,5.14
20200710,BCRX,165.37,7.89
20200710,COHN,164.83,28.57
20200710,UPWK,163.61,6.06
20200710,SHOP,162.84,4.23
20200710,GPRE,162.1,6.52
20200710,BE,161.83,9.57
20200710,OVID,161.19,10.52
20200710,GOTU,160.57,8.92
20200710,SNBR,160.55,5.94
20200710,CVNA,160.19,5.33
20200710,BTAI,159.05,8.7
20200710,DKNG,157.18,8.13
20200710,QDEL,156.06,6.19
20200710,JMIA,155.63,10.79
20200710,ZYXI,155.46,9.26
20200710,BIG,155.37,5.62
20200710,SQ,153.97,5.26
20200710,HZO,152.46,5.26
20200710,PLUG,152.03,8.58
20200710,RH,151.57,4.44
20200710,ACMR,150.78,7.97
20200710,TGTX,148.54,6.54
20200710,LGIH,146.45,5.13
20200710,COCP,145.21,13.37
20200710,TTD,143.16,4.65
20200710,THO,142.67,4.51
20200710,PTGX,142.41,6.41
20200710,BLDP,142.32,6.26
20200710,HMY,140.5,5.58
20200710,MED,140.29,4.36
20200710,FRSX,139.71,12.73
20200710,ETSY,139.54,4.72
20200710,VMD,138.41,6.59
20200710,TIGR,137.41,7.07
20200710,DRD,136.09,6.43
20200710,EDSA,134.63,12.12
20200710,DOCU,133.07,5.08
20200710,BHVN,131.11,5.42
20200710,RRC,130.93,7.54
