Date,Symbol,ROC130,ADRP20
20170825,DVAX,325.32,6.3
20170825,WTW,267.91,4.62
20170825,WW,267.91,4.62
20170825,SGMO,170.89,7.08
20170825,NVCR,169.18,5.23
20170825,TGTX,143.62,5.3
20170825,EVRI,127.19,4.42
20170825,FOLD,117.97,4.57
20170825,PBYI,115.65,4.77
20170825,LL,106.12,4.82
20170825,TAL,102.16,4.26
20170825,ESPR,97.67,5.63
20170825,HTHT,94.7,4.23
20170825,ATHM,93.5,3.99
20170825,CONN,90.69,4.14
20170825,MDXG,84.54,4.89
20170825,LNTH,82.89,7.53
20170825,UCTT,80.37,4.82
20170825,FGEN,75.77,4.63
20170825,OMER,75.13,5.85
20170825,OPCH,72.5,6.58
20170825,RH,72.15,4.95
20170825,W,71.88,3.99
20170825,CORT,70.27,4.86
20170825,SUPN,70.02,3.67
20170825,EXTR,67.8,3.78
20170825,BZUN,67.28,7.87
20170825,AAOI,65.82,6.22
20170825,WB,65.24,4.76
20170825,PETS,64.59,5.04
20170825,SHOP,64.34,3.62
20170825,AXON,61.44,4.35
20170825,YRD,54.82,7.06
20170825,YY,54.63,4.44
20170825,MX,48.67,4.91
20170825,BPMC,48.3,5.21
20170825,RNG,47.56,4.25
20170825,TTD,45.71,5.13
20170825,TDOC,43.51,4.63
20170825,PTCT,42,5.58
20170825,JKS,40.9,4.81
20170825,NKTR,39.3,4.53
20170825,IAG,37.22,3.56
20170825,CC,33.76,3.63
20170825,TNET,33.75,3.88
20170825,SBLK,30.11,5.25
