Date,Symbol,ROC65,ADRP20
20150213,TCRT,185.21,9.75
20150213,ESPR,159.89,7.62
20150213,FRO,114.49,9.06
20150213,BLUE,113.37,6.3
20150213,RDUS,112.71,6.89
20150213,CDE,103.07,5.59
20150213,NBIX,96.1,5.59
20150213,PGEN,81.94,8.52
20150213,NVAX,68.91,6.21
20150213,SBSW,64.45,3.81
20150213,OPK,59.91,4.65
20150213,HALO,58.05,5.04
20150213,CRUS,49.11,3.7
20150213,TOVX,48.95,7.2
20150213,PAYC,46.67,7.83
20150213,COMM,46.36,4.03
20150213,MTSI,45.25,5.32
20150213,AGIO,44.96,6.22
20150213,ACIC,44.21,4.1
20150213,AEM,41.72,4.1
20150213,AMKR,40.16,4.57
20150213,CERS,37.22,4.81
20150213,NUS,36.7,5.33
20150213,TSEM,36.59,4.69
20150213,ALKS,35.64,3.96
20150213,HZO,35.64,3.63
20150213,IONS,35.13,5.25
20150213,ENPH,34.91,5.62
20150213,FOLD,34.84,6.03
20150213,OLED,34.48,4.26
20150213,QLYS,33.19,4.79
20150213,CVLG,32.8,6.67
20150213,RARE,31.44,5.49
20150213,WNC,30.2,3.7
20150213,ABUS,30.12,5.32
20150213,POST,30.09,3.82
20150213,ANIP,30.04,5.16
