Date,Symbol,ROC130,ADRP20
20150904,HRTX,189.4,7.23
20150904,BLDR,154.49,5.16
20150904,SRPT,153.07,6.21
20150904,SUPN,114.9,6.45
20150904,EGRX,114.83,10.85
20150904,PRTA,109.25,6.55
20150904,RARE,108.67,7.1
20150904,SKX,100.04,4.26
20150904,TREE,98.76,6.64
20150904,LGIH,97.51,4.87
20150904,TVTX,91.85,6.51
20150904,EXEL,88,7.14
20150904,FOLD,83.14,6.41
20150904,CARA,81.05,6.4
20150904,LXRX,77.99,6.93
20150904,DY,62.42,4.43
20150904,AAOI,54.92,4.37
20150904,GLOB,54.07,6.44
20150904,AMN,54.01,3.76
20150904,IMMP,53.78,12.47
20150904,INGN,53.39,5.12
20150904,DXCM,49.59,3.9
20150904,FIX,49.44,3.55
20150904,NFLX,45.66,5.56
20150904,DVAX,43.56,6.38
20150904,NAT,43.53,4.12
20150904,TSE,42.06,4.48
20150904,LSAK,40.59,4.84
20150904,TCOM,40.55,5.07
20150904,RDUS,40.1,6.94
20150904,W,39.45,8.85
20150904,HQY,39.35,3.78
20150904,SWBI,39.18,3.56
20150904,USNA,36.61,3.7
20150904,LGND,35.22,5.57
20150904,GLNG,33.47,5.32
20150904,RGEN,32.88,6.08
20150904,AMED,32.68,4.03
20150904,GIII,32.68,4.51
20150904,JBLU,32.66,4.7
20150904,INCY,31.76,5.75
20150904,CHUY,30.73,4.51
20150904,BLUE,30.73,7.06
20150904,INSM,30.56,5.68
