Date,Symbol,ROC130,ADRP20
20150724,EGRX,488.51,6.28
20150724,HRTX,299.37,5.43
20150724,EXEL,236.75,6.5
20150724,PRTA,219.38,5.86
20150724,SRPT,169.45,5.51
20150724,RARE,146.64,5.32
20150724,TVTX,138.04,4.38
20150724,GLOB,128.61,4.92
20150724,SUPN,122.46,4.65
20150724,AMBA,120.03,4.85
20150724,BLDR,119.15,3.66
20150724,AAOI,115.95,5.61
20150724,NHTC,108.43,9.95
20150724,CONN,105.48,4.5
20150724,TOVX,101.9,9.98
20150724,FOLD,92.89,4.61
20150724,CARA,92.01,6.81
20150724,RDUS,90.68,6.3
20150724,SAGE,90.66,5.41
20150724,CPRX,80.27,6.4
20150724,INSM,77.72,3.85
20150724,W,74.58,3.7
20150724,CYBR,71.92,5.69
20150724,INFN,70.81,3.65
20150724,ESPR,67.61,6.27
20150724,PGEN,66.7,5.06
20150724,NBIX,63.65,3.84
20150724,ASRT,61.39,3.72
20150724,BLUE,60.84,3.75
20150724,IMMP,60.21,10.45
20150724,TCOM,58.07,3.75
20150724,HALO,56.82,4.68
20150724,CMCM,56.48,8.26
20150724,DVAX,54.12,5.05
20150724,GRBK,52.12,4.91
20150724,ACAD,49.17,3.93
20150724,WIX,48.11,3.75
20150724,JD,43.91,4.05
20150724,WT,43.2,4.25
20150724,CALM,42.77,3.84
20150724,CRUS,42.72,4.03
20150724,MDXG,42,4.23
20150724,BGC,40.12,3.54
20150724,GLNG,38.96,4.66
20150724,RGEN,38.68,4.47
20150724,INVA,38.59,4.59
20150724,NTES,36.75,4.37
20150724,ASPS,36.37,6.1
20150724,ITCI,35.9,7.03
20150724,CRTO,35.5,3.65
20150724,BCRX,34.4,4
20150724,QURE,33.83,5.6
20150724,SYNA,32.88,3.78
20150724,SWKS,32.31,3.69
20150724,CMRX,31.81,4.32
20150724,GPRO,30.86,3.94
