Date,Symbol,ROC130,ADRP20
20140103,BCRX,445.81,5.69
20140103,ARWR,408.5,6.82
20140103,COOP,267.12,11.06
20140103,JKS,259.96,6.31
20140103,CSIQ,220.66,6.31
20140103,VIPS,191.44,5.02
20140103,HIMX,180.27,5.16
20140103,UI,163,3.52
20140103,NVAX,159.02,6.06
20140103,KNDI,136.48,8.14
20140103,PBYI,134.64,7.15
20140103,OMER,130.95,6.08
20140103,ORMP,120.44,10.97
20140103,DDD,119.64,3.96
20140103,SAVA,118.49,6.05
20140103,YY,116.25,3.85
20140103,EHTH,113.95,3.88
20140103,AER,106.82,3.77
20140103,ALNY,103.68,3.96
20140103,AMBA,103.27,4.98
20140103,MEI,102.94,4.07
20140103,GTN,102.5,5.54
20140103,ANIK,102.06,4.74
20140103,NOAH,99.32,4.26
20140103,YELP,94.59,4.04
20140103,PCRX,94.21,3.98
20140103,VNET,92.67,4.31
20140103,SB,91.35,4.86
20140103,HTHT,91.25,3.69
20140103,SOL,90.19,7.52
20140103,UVE,89.69,4.77
20140103,HALO,89.06,5.29
20140103,DVAX,80,5.38
20140103,SGMO,73.62,4.53
20140103,HLF,70.76,3.7
20140103,ENTA,62.96,5.55
20140103,SSYS,62.96,3.55
20140103,IEP,61.11,4.71
20140103,SPWR,58.04,5.17
20140103,MTDR,57.68,4.34
20140103,VNDA,56.44,5.49
20140103,SSSS,55.09,4.06
20140103,RGEN,54.98,3.87
20140103,CONN,49.98,3.59
20140103,FANG,47.6,4.98
20140103,IONS,45.03,4.11
20140103,ZG,44.89,3.54
20140103,GPRE,42.79,3.96
20140103,GRPN,41.29,4.01
20140103,TCOM,39.46,4.27
20140103,TSLA,39.25,3.72
20140103,ACAD,39.17,4.44
20140103,LGND,39.09,3.59
20140103,BZH,38.81,3.52
20140103,SEM,35.73,3.72
20140103,LL,32.36,3.79
