Date,Symbol,ROC65,ADRP20
20230324,KALA,290.23,15.75
20230324,CDTX,140.91,14.06
20230324,PTGX,131.36,7.19
20230324,AUPH,129.62,7.06
20230324,RIOT,125.92,10.19
20230324,MLTX,124.81,11.82
20230324,SHC,108.17,4.17
20230324,AI,108.15,9.06
20230324,RRGB,107.65,6.09
20230324,CRBP,97.98,16.47
20230324,ONON,93.76,4.96
20230324,COIN,92.86,9.33
20230324,DUOL,89.6,5.62
20230324,NVTS,88.41,7.85
20230324,NRDS,87.58,5.93
20230324,FSLY,87.49,6.11
20230324,KC,87.2,8.21
20230324,RELY,85.29,4.56
20230324,IQ,82.89,6.45
20230324,TGTX,82.84,6.85
20230324,UVE,82.5,4.89
20230324,SYM,77.27,8.27
20230324,BBIO,74.47,8.68
20230324,MTW,74.42,4.82
20230324,AGL,74.41,4.67
20230324,SFIX,74.35,8.13
20230324,INTA,73.56,4.38
20230324,BORR,72.12,5.13
20230324,ARLO,71.43,6.71
20230324,AEHR,68.79,8.94
20230324,LGF.A,68.17,5.35
20230324,LGF.B,67.82,5.38
20230324,ASRT,66.01,7.55
20230324,ZUO,65.07,4.64
20230324,ETNB,65.01,9.75
20230324,NVDA,64.75,3.65
20230324,SIBN,64.48,4.84
20230324,ACLS,63.73,4.82
20230324,ACCD,63.39,6.59
20230324,RVNC,63.15,5.52
20230324,NEO,62.52,5.67
20230324,NVEI,61.63,4.74
20230324,RDFN,61.62,8.21
20230324,IAS,60,4.89
20230324,RBLX,59.73,4.94
20230324,ALGM,55.87,3.96
20230324,LNTH,55.43,3.88
20230324,SE,55.38,5.22
20230324,MNSO,54.91,5.38
20230324,ALGN,54.31,3.8
20230324,LFST,54.26,6.83
20230324,EH,53.92,7.06
20230324,HROW,53.63,5.54
20230324,PERI,53,3.86
20230324,VRNA,52.93,5.39
20230324,MORF,52.29,5.49
20230324,DKNG,52.06,5.19
20230324,AMD,51.65,4.43
20230324,WBD,51.35,4.47
20230324,ATEC,50.95,5.01
20230324,MSTR,50.8,7.83
20230324,INDI,48.71,4.7
20230324,ACVA,48.45,4
20230324,SQSP,47.59,3.52
20230324,OSPN,47.47,6.17
20230324,IOT,46.68,5.27
20230324,CERT,46.35,4.57
20230324,ASAN,45.86,6.54
20230324,YEXT,45.21,5.94
20230324,NSSC,45.03,4.18
20230324,GLBE,44.96,5.04
20230324,EB,44.86,5.32
20230324,MYGN,44.02,5.4
20230324,TXG,42.9,5.45
20230324,HIMS,42.45,6.06
20230324,SMCI,41.56,5.32
20230324,SNAP,41.15,5.55
20230324,FTAI,41,4.48
20230324,SMG,40.31,4.06
20230324,GRBK,39.54,3.62
20230324,BIDU,39.43,3.94
20230324,CARG,39.34,3.56
20230324,TK,38.62,4.79
20230324,CNK,38.21,4.69
20230324,NTRA,38.04,4.73
20230324,HUBS,37.65,3.61
20230324,SITM,37.11,5.14
20230324,TTD,36.98,4.21
20230324,RIG,36.45,6.76
20230324,GDRX,36.32,5.71
20230324,PLRX,35.67,4.91
20230324,CARS,35.61,4.03
20230324,LSCC,35.49,4.18
20230324,MPWR,35.21,3.92
20230324,TMDX,34.78,4.88
20230324,PRG,34.74,4.22
20230324,FSLR,34.66,3.98
20230324,TNK,34.62,4.9
20230324,PARR,34.56,4.61
20230324,SDGR,34.44,5.69
