Date,Symbol,ROC65,ADRP20
20240712,CYN,4164.29,14.42
20240712,ASTS,510.8,9.54
20240712,EBS,416.99,8.94
20240712,KOSS,281.51,18.65
20240712,WGS,240.96,7.41
20240712,NVAX,206.31,6.4
20240712,RGS,202.64,14.17
20240712,JMIA,193.71,10.18
20240712,SMR,191.08,10.96
20240712,LPA,188.56,20.01
20240712,INSM,181.5,4.56
20240712,INOD,167.3,6.57
20240712,IREN,164.73,11.74
20240712,WULF,160.29,12.05
20240712,ENVX,147.88,7.6
20240712,HUMA,142.71,9.46
20240712,GME,141.88,8.1
20240712,AMSC,138.78,7.02
20240712,SMMT,133.61,6.87
20240712,APLD,128.78,12.48
20240712,DOYU,127.42,5.26
20240712,ZAPP,121.15,37.62
20240712,HUT,119.69,9.7
20240712,LNTH,103.03,4.41
20240712,RIVN,98.36,7.4
20240712,AOSL,94.8,5.71
20240712,LBPH,91.82,10.01
20240712,AGEN,91.41,8.41
20240712,ALHC,88.72,4.81
20240712,GDS,88.71,4.96
20240712,HROW,86.64,4.2
20240712,CDNA,86.52,6.16
20240712,RNA,85.97,5.27
20240712,QURE,82.43,9.72
20240712,CVNA,81.68,6.34
20240712,TERN,81.13,8.34
20240712,OUST,78.4,6.14
20240712,BTDR,75,12.05
20240712,TWST,74.19,5.12
20240712,VITL,72.48,4.52
20240712,ASPN,71.11,5.29
20240712,GH,70.15,4.36
20240712,ZIM,68.81,5.03
20240712,CAMT,64.98,4.23
20240712,DYN,60.7,5.1
20240712,GRPN,60.56,5.48
20240712,MIRM,60.46,5.96
20240712,AMRC,59.23,5.92
20240712,HIMX,56.68,5.09
20240712,HIMS,55.59,6.41
20240712,ANF,54.91,4.08
20240712,TMDX,54.86,4.44
20240712,TVTX,53.85,5.59
20240712,RKLB,51.47,4.87
20240712,LRMR,50.72,9.06
20240712,CHWY,50.4,9.31
20240712,BCRX,49.9,4.32
20240712,TGTX,49.65,5.03
20240712,SNAP,49.12,4
20240712,SGH,47.9,4.26
20240712,RUN,47.77,7.61
20240712,DAKT,46.62,4.96
20240712,NVDA,46.55,4.15
20240712,BILI,45.56,4.48
20240712,TSLA,45.12,5.01
20240712,REPL,45.1,8.13
20240712,LCFY,44.82,15.03
20240712,CRBP,44.19,6.78
20240712,VNDA,43.69,5.22
20240712,CDE,43.53,4.57
20240712,ARM,43.42,6.51
20240712,JOBY,43.07,5.29
20240712,COGT,42.4,6.83
20240712,NRIX,42.29,8.31
20240712,ACLS,42.19,4.47
20240712,ARLO,42,4.45
20240712,QS,42,5.39
20240712,SOUN,41.55,6.89
20240712,APEI,40.82,5.33
20240712,GATO,39.49,5.02
20240712,LOVE,38.29,4.82
20240712,BRCC,38.12,5.93
20240712,ITOS,37.88,4.88
20240712,BLBD,37.61,4.64
20240712,TNDM,37.52,4.27
20240712,FTAI,37.48,4.59
20240712,MNKD,37.35,4.42
20240712,EWTX,36.96,6.37
20240712,MRUS,36.82,4.33
20240712,TNGX,35.33,7.83
20240712,FUN,35.09,4.83
20240712,CORT,33.99,4.15
20240712,TRUP,33.88,5.59
20240712,RSI,32.88,4.04
20240712,CLS,32.77,4.1
20240712,ANAB,32.54,4.34
20240712,NVCR,32.5,4.88
20240712,MDWD,32.33,8.55
20240712,AI,32.32,4.15
20240712,CAVA,32.16,4.6
20240712,MMYT,31.49,4.29
20240712,VST,30.96,4.99
20240712,VRNA,30.86,8.13
20240712,FIP,30.79,5.23
20240712,AMKR,30.12,4.02
