Date,Symbol,ROC130,ADRP20
20200221,SAVA,540.34,8.63
20200221,GNPX,498.88,18.99
20200221,KOD,463.64,7.01
20200221,AVDL,389.58,7.1
20200221,BTAI,311.92,11.56
20200221,TSLA,310.31,6.94
20200221,ARDX,261.26,5.99
20200221,AUPH,252.42,4.09
20200221,AXSM,242.47,5.04
20200221,CYH,240.28,6.74
20200221,SPCE,225.36,11.83
20200221,BLDP,207.73,6.68
20200221,SGRY,197.91,4.34
20200221,CDLX,182.55,5.1
20200221,PLUG,177.11,6.82
20200221,ITCI,174.75,4.76
20200221,CGEN,173.22,5.59
20200221,ACMR,166.74,10.67
20200221,SBSW,146.18,4.33
20200221,RVNC,145.89,4.21
20200221,BE,139.92,8.73
20200221,EVER,132.09,7.63
20200221,AKBA,129.12,5.88
20200221,TGTX,126.05,4.17
20200221,SIG,125.38,4.77
20200221,HOUS,122.58,3.7
20200221,PENN,121.89,4.99
20200221,VIPS,113.58,3.56
20200221,VNET,113.54,6.34
20200221,COLL,111.58,5.84
20200221,ARVN,111.44,4.86
20200221,TEVA,109.37,4.79
20200221,NTNX,103.13,3.56
20200221,PRPL,102.83,5.36
20200221,UIS,102.61,5.41
20200221,VSTO,101.72,5.22
20200221,RCKT,101.06,5.66
20200221,ALEC,100.46,7.79
20200221,INSM,100.32,4.93
20200221,AVXL,98.05,11.41
20200221,ENPH,95.53,6.06
20200221,CVM,95.38,7.48
20200221,BILI,94.64,5.63
20200221,UCTT,93.56,5.54
20200221,DQ,92.18,5.73
20200221,DXCM,89.71,3.79
20200221,KPTI,87.53,5.54
20200221,TAL,87.19,4.19
20200221,ZYME,85.03,5
20200221,TDOC,84.62,3.82
20200221,RDFN,82.5,3.91
20200221,TNK,81.53,5.64
20200221,ODP,77.08,4.67
20200221,GPRE,76.97,4.54
20200221,DDD,76.66,4.96
20200221,AMD,76.19,3.97
20200221,CAR,76.19,4.21
20200221,PLMR,76.06,5.66
20200221,THC,74.85,3.63
20200221,ACLS,74.4,4.01
20200221,ZLAB,74.14,4.16
20200221,COHU,73.07,4.87
20200221,FATE,73.04,4.84
20200221,INFN,72.82,3.72
20200221,SEDG,67.75,5.36
20200221,APT,66.18,14.29
20200221,EVH,65.77,4.39
20200221,ALNY,65.76,3.89
20200221,SMCI,65.12,3.73
20200221,ESPR,64.52,6.82
20200221,INO,64.25,12.55
20200221,CC,61.46,5.57
20200221,ICHR,59.91,5.12
20200221,CNSL,56.99,7.02
20200221,PLAB,56.05,4.09
20200221,MTSI,55.42,4.4
20200221,ACAD,54.98,4.3
20200221,CROX,53.17,3.76
20200221,MKSI,51.75,3.92
20200221,JKS,50.75,5.02
20200221,BIIB,48.51,3.84
20200221,SHOP,47.59,4.17
20200221,TNDM,47.23,4.59
20200221,CRUS,47.09,3.65
20200221,PDD,46.73,3.82
20200221,OMI,46.32,7
20200221,DCPH,45.5,4.04
20200221,FORM,45.14,3.64
20200221,RUN,45.08,3.9
20200221,AUDC,44.45,5.86
20200221,MX,44.38,4.32
20200221,LITE,43.54,3.54
20200221,TPIC,43.32,5.21
20200221,MRNA,43.09,6.01
20200221,LNW,43.07,5.42
20200221,IIIV,42.82,4.9
20200221,BLDR,42.73,4.03
20200221,PCTY,42.69,3.65
20200221,AMKR,42.59,4.67
20200221,IQ,42.35,4.61
