Date,Symbol,ROC130,ADRP20
20151120,WW,297.7,7.4
20151120,AX,217.73,7
20151120,ERII,140.83,7.67
20151120,PRTA,116.56,6.67
20151120,ITCI,115.21,7.07
20151120,HRTX,108.84,8.93
20151120,SRPT,103.66,6.34
20151120,LXRX,90.81,7.15
20151120,CYTK,82.84,7.67
20151120,LGIH,77.5,5.75
20151120,PACB,74.61,6.49
20151120,TREE,70.42,5.75
20151120,EXEL,69.78,4.6
20151120,PAM,65.32,5.65
20151120,MXL,61.7,4.22
20151120,CCRN,61.4,5.39
20151120,GLOB,56.77,4.94
20151120,TCOM,54.08,4.99
20151120,FGEN,48.54,6.69
20151120,VLRS,47.56,3.61
20151120,POST,46.26,3.53
20151120,AMED,44.19,3.56
20151120,NFLX,40.62,4.22
20151120,PBF,38.66,3.72
20151120,RVNC,36.12,7.78
20151120,TTI,35.02,5.52
20151120,BBAR,34.4,5.74
20151120,NKTR,34.35,5.49
20151120,PCTY,32.05,4.11
20151120,RNG,30.89,4.18
20151120,EGRX,30.72,6.67
20151120,W,30.12,6.94
20151120,HQY,30.02,3.91
