Date,Symbol,ROC130,ADRP20
20141031,PBYI,235.34,5.16
20141031,FOLD,161.26,6.83
20141031,OSPN,136.64,6.68
20141031,BLUE,114.34,6.24
20141031,ESPR,113.19,7.98
20141031,PTCT,111.21,6.84
20141031,CENX,109.89,6.06
20141031,ENPH,105.19,7.8
20141031,MACK,104.22,6.3
20141031,AGIO,103.31,5.97
20141031,EXAS,101.25,5.77
20141031,LAKE,98.87,20.97
20141031,AMED,94.05,4.14
20141031,ALNY,82.02,5.06
20141031,MDXG,77.35,5.98
20141031,AMBA,73.96,5.63
20141031,QLYS,72.84,4.32
20141031,CMRX,67.06,8.92
20141031,VRTX,66.7,4.27
20141031,PANW,64.24,4.47
20141031,VIPS,63.2,4.63
20141031,INFN,62.71,4.84
20141031,VEEV,59.25,4.4
20141031,RGEN,57.82,4.38
20141031,ATHM,57.46,5.38
20141031,IONS,56.79,5.74
20141031,SMCI,56.67,4.82
20141031,MELI,54.89,3.94
20141031,EPAM,54.75,3.57
20141031,BIDU,53.9,3.62
20141031,BJRI,53.54,4.05
20141031,JBLU,48.52,5.16
20141031,GILD,46.9,4
20141031,ACHC,46.72,3.71
20141031,BYON,46.61,5.1
20141031,SIMO,45.82,5.21
20141031,MMYT,44.28,6.85
20141031,BCC,43.72,3.85
20141031,ILMN,43.59,3.96
20141031,IDCC,43.19,3.83
20141031,IRDM,42.86,3.54
20141031,LUV,42.54,4.29
20141031,KNDI,42.41,7.31
20141031,CYH,42.19,4.01
20141031,SWKS,41.94,4.36
20141031,USNA,41.55,4.35
20141031,BMRN,41.22,3.54
20141031,MEI,40.59,3.8
20141031,BCRX,39.19,7.73
20141031,ACAD,39.13,5.14
20141031,ADEA,39.1,3.55
20141031,UTHR,38.65,3.81
20141031,YY,38.61,5.26
20141031,GDOT,38.55,3.78
20141031,PCRX,38.52,5.46
20141031,DXCM,38.42,3.83
20141031,NOW,38.15,4.58
20141031,INCY,37.96,4.92
20141031,CP,37.37,3.87
20141031,BB,37.08,3.91
20141031,OSUR,36.02,5.24
20141031,ZUMZ,35.47,3.7
20141031,OMER,34.17,7.14
20141031,LNG,34.05,6.13
20141031,NBIX,33.82,5.03
20141031,RH,32.65,3.82
20141031,BBY,32.38,3.56
20141031,PPC,32.14,5.42
20141031,MU,31.83,4.04
20141031,WMB,31.54,4.38
20141031,WT,31.23,5.82
20141031,MOH,31.14,3.6
20141031,SKX,30.73,4.54
20141031,WDAY,30.26,3.77
