Date,Symbol,ROC65,ADRP20
20220225,META,1191.29,4.32
20220225,INDO,219.47,23.3
20220225,BPT,197.01,10.35
20220225,RES,104.88,5.91
20220225,AMR,96.01,6.78
20220225,VET,91.44,4.61
20220225,PTEN,86.21,5.44
20220225,GRIN,83.37,8.99
20220225,GTE,82.06,7.9
20220225,SBLK,66.46,5.93
20220225,CENX,61.72,6.24
20220225,LNTH,60.74,4.67
20220225,AA,60.48,5.59
20220225,GOGL,60.2,4.31
20220225,ATI,57.84,4.36
20220225,BTU,50.61,9.82
20220225,ARCO,50.29,3.81
20220225,BVN,48.7,5.55
20220225,PUMP,48.38,5.83
20220225,CHKEL,47.47,4.12
20220225,ARCH,46.31,5.77
20220225,HCC,45.97,4.66
20220225,HAL,45.94,3.8
20220225,SLCA,45.41,5.92
20220225,SABR,40.54,6.65
20220225,GNK,40.24,5.08
20220225,NOV,40.03,4.22
20220225,MRO,39.72,4.47
20220225,KPTI,38.94,9.46
20220225,DRQ,38.21,4.28
20220225,HP,37.91,4.34
20220225,TALO,37.76,6.2
20220225,BCRX,37.03,5.44
20220225,IRTC,36.66,5.76
20220225,AMPH,36.48,5.18
20220225,MOS,36.03,5.01
20220225,PLAB,34.84,5.16
20220225,GLNG,34.49,4.57
20220225,DVN,34.18,4.78
20220225,ITCI,34.01,4.69
20220225,FICO,33.66,3.83
20220225,SBSW,33.08,3.75
20220225,ACAD,32.92,5.08
20220225,PBF,31.66,5.94
20220225,DAC,30.74,4.42
20220225,WHD,30.32,4.15
20220225,BKR,30.24,3.83
20220225,RUM,30.19,10.86
20220225,BLMN,30.19,4.53
20220225,SLB,30.03,3.89
