Date,Symbol,ROC130,ADRP20
20191129,EVER,222.73,6.93
20191129,KOD,208.33,9.25
20191129,KPTI,202.07,5.06
20191129,ARWR,191.81,6.46
20191129,ZYME,148.66,4.55
20191129,WW,139.97,4.71
20191129,CDLX,138,5.69
20191129,CDE,132.62,4.97
20191129,APPS,131.25,5.73
20191129,EGO,116.57,4.63
20191129,ALLK,113.34,5.7
20191129,SYNA,110.38,4.92
20191129,FLGT,104.3,10.44
20191129,INFN,103.18,5.77
20191129,DCPH,101.75,4.22
20191129,OMI,100,6.19
20191129,CRSP,95.13,6.71
20191129,AG,93.87,3.82
20191129,TNK,92.07,7.08
20191129,AQST,91.87,10.82
20191129,NG,85.6,3.6
20191129,COLL,84.31,5.79
20191129,ARVN,81.56,6.46
20191129,ROKU,80.54,5.5
20191129,PDD,77.71,4.89
20191129,UCTT,76.93,3.91
20191129,BKE,73.66,3.61
20191129,ACAD,73.26,3.92
20191129,NVCR,72.14,3.88
20191129,ALNY,71.94,3.95
20191129,MTSI,71.92,3.91
20191129,VIPS,66.84,4.15
20191129,YMAB,65.77,4.77
20191129,BGNE,65.13,3.79
20191129,RVNC,63.77,4.27
20191129,NTRA,60.68,4.46
20191129,BZH,60.08,4.01
20191129,AUDC,59.16,4.12
20191129,CVNA,58.5,4.14
20191129,LSCC,57.29,3.57
20191129,AXSM,56.23,7.24
20191129,OPCH,55.5,4.81
20191129,STNE,55.29,4.79
20191129,CMRE,55.28,4.39
20191129,BLDP,55.27,4.07
20191129,LOCO,53.09,4.02
20191129,LNW,49.02,4.81
20191129,SEDG,47.36,4.96
20191129,ICHR,45.46,3.83
20191129,HOUS,44.61,5.75
20191129,CARA,44.49,4.13
20191129,ELF,43.34,4.86
20191129,HRTX,43.11,4.21
20191129,EDIT,41.3,5.47
20191129,EHTH,38.84,4.62
20191129,ENPH,38.33,6.63
20191129,GFI,38.24,3.66
20191129,MOMO,37.06,3.64
20191129,LPSN,37,3.91
20191129,BOOT,36.09,4.41
20191129,SKY,35.54,4.08
20191129,IOVA,34.77,5.9
20191129,SONO,33.43,4.67
20191129,EB,32.53,5.1
20191129,STNG,32.22,4.55
20191129,FND,32.04,3.69
20191129,DHT,30.84,3.78
20191129,SCVL,30.32,3.86
20191129,TTD,30.28,4.21
