Date,Symbol,ROC20,ADRP20
20220225,META,1661.34,4.32
20220225,INDO,103.4,23.3
20220225,LNTH,92.05,4.67
20220225,BPT,68.46,10.35
20220225,MDGL,67.35,7.65
20220225,GSM,66.39,6.63
20220225,GTE,60.47,7.9
20220225,IONQ,58.78,10.19
20220225,CARG,58.34,5.54
20220225,GRIN,55.42,8.99
20220225,AMR,50.79,6.78
20220225,SLCA,49.42,5.92
20220225,CENX,48.16,6.24
20220225,SBLK,47.86,5.93
20220225,CPRX,47.46,5.56
20220225,BTU,45.02,9.82
20220225,GOGL,44.8,4.31
20220225,CEIX,42.38,5.71
20220225,TGI,41.57,5.62
20220225,PHUN,41.43,12.39
20220225,RES,40.7,5.91
20220225,FOSL,40.18,5.89
20220225,TTD,38.99,7.52
20220225,TALO,37.89,6.2
20220225,FRO,37.48,3.94
20220225,PFGC,37.22,4.13
20220225,CORT,37.02,3.99
20220225,ATI,36.66,4.36
20220225,PTEN,36.36,5.44
20220225,BKD,35.92,5.71
20220225,CRS,35.52,5.56
20220225,NUE,34.43,4.21
20220225,AA,34.15,5.59
20220225,KPTI,34.14,9.46
20220225,CALX,33.64,6.39
20220225,MRC,33.6,4.57
20220225,KAR,33.29,4.88
20220225,UUUU,33.1,6.57
20220225,SABR,32.98,6.65
20220225,CLF,32.7,5.41
20220225,SEDG,32.46,6.14
20220225,AOSL,31.75,7.45
20220225,NARI,31.67,5.82
20220225,GFI,31.18,4.1
20220225,GNK,31.01,5.08
20220225,EURN,30.83,3.79
