Date,Symbol,ROC65,ADRP20
20210723,NURO,592.08,18.46
20210723,VTNR,584,9.86
20210723,LWLG,522.5,16.74
20210723,ANVS,445.37,11.07
20210723,TROO,422.02,38.89
20210723,MRIN,405.81,29.73
20210723,ASTH,320.1,11.05
20210723,AMC,278.22,11.96
20210723,SAVA,253.83,11.36
20210723,ABTS,215.03,19.9
20210723,NAOV,203.31,9.25
20210723,BTU,184.64,11.99
20210723,AEHR,178.54,13.91
20210723,NEGG,165.29,25.34
20210723,LEDS,154.63,11.97
20210723,ASAN,127.28,5.44
20210723,VERB,126.36,18.36
20210723,IDT,125.21,6.23
20210723,PRTA,123.73,8.89
20210723,RHE,117.6,11.03
20210723,BLIN,112.06,24.29
20210723,ASPN,112.06,6.66
20210723,WULF,107.21,14.29
20210723,CEIX,105.97,6.2
20210723,MRNA,105.8,6.28
20210723,NTLA,97.77,9.58
20210723,AADI,88.18,10.48
20210723,DDS,85.73,5.18
20210723,PDSB,85.71,7.83
20210723,ALEC,80.95,8.55
20210723,CLSD,80.63,11.15
20210723,CARV,75.58,27.14
20210723,LE,75.53,7.28
20210723,LEGN,75.28,4.27
20210723,AVXL,74.83,9.4
20210723,CERE,74.59,9.73
20210723,BNTX,74.26,5.12
20210723,RRC,73.08,5.26
20210723,MDIA,70.9,22.14
20210723,BHVN,68.5,4.3
20210723,PTGX,68.47,4.08
20210723,CROX,68.36,3.64
20210723,ARL,67.8,13.12
20210723,WOW,66.59,4.14
20210723,EVC,63.45,6.47
20210723,VTLE,63.14,8.45
20210723,INMB,61.63,10.75
20210723,EVRI,60.45,4.08
20210723,CLDX,59.43,7.75
20210723,NET,58.9,3.96
20210723,CARM,58.85,6.75
20210723,SPT,56.62,4.8
20210723,ORMP,56.18,7.08
20210723,JYNT,53.55,4.82
20210723,LI,53.08,6.52
20210723,LKCO,52.83,10.37
20210723,AR,51.66,5.15
20210723,ASTS,51.18,9.28
20210723,RAPT,49.77,6.57
20210723,VLRS,48.7,3.91
20210723,INBX,48.57,6.86
20210723,JKS,48.52,8.99
20210723,APLS,48.07,4.86
20210723,BCRX,48.03,4.69
20210723,GSM,46.92,6.04
20210723,KYMR,46.14,7.64
20210723,VXRT,46.14,7.96
20210723,PRCH,45.32,4.86
20210723,ARVN,45.27,5.16
20210723,DOMO,44.15,3.95
20210723,PACK,43.91,4.35
20210723,SHOP,43.88,3.63
20210723,RVLV,43.61,4.82
20210723,UONE,43.53,10.38
20210723,TRUP,42.06,3.85
20210723,BLFS,41.19,4.14
20210723,PR,41.13,6.91
20210723,CYH,39.92,5.44
20210723,GPRE,39.33,4.84
20210723,BGFV,38.66,6.72
20210723,STEP,37.23,4.28
20210723,BILL,36.79,4.4
20210723,HCM,35.31,4.08
20210723,AMRC,34.66,4.17
20210723,MTDR,33.83,5.75
20210723,SNAP,33.74,4.2
20210723,SFIX,33.23,4.76
20210723,ROKU,32.82,4.52
20210723,GDYN,31.87,6.43
20210723,LNW,31.8,4.57
20210723,SWBI,31.05,6.48
20210723,IMAB,31.02,5.81
20210723,DAC,30.82,5.93
20210723,BIGC,30.8,4.74
20210723,MUR,30.64,4.84
20210723,WHD,30.32,4.42
20210723,NOG,30.07,5.66
