Date,Symbol,ROC130,ADRP20
20110708,JVA,619.09,13.44
20110708,GLNG,159.69,4.17
20110708,SIFY,137.61,7.67
20110708,IPGP,135.58,4.3
20110708,EGHT,118.91,6.4
20110708,SNBR,103.72,4.14
20110708,INSM,94.45,6.3
20110708,TZOO,83.66,6.61
20110708,LXU,83.17,4.01
20110708,REGN,81.66,4.13
20110708,AMRN,80.61,5.01
20110708,LULU,75.74,3.92
20110708,CVI,75.63,4.73
20110708,GTLS,75.61,4.48
20110708,FTNT,73.15,3.99
20110708,LNG,73.01,6.47
20110708,ONTO,59.08,4.77
20110708,KLIC,57.5,4.24
20110708,CEVA,55.61,5
20110708,SPWR,54.52,4
20110708,BIDU,53.09,3.58
20110708,NR,52.44,4.09
20110708,WTI,50.42,3.94
20110708,TITN,50.36,3.73
20110708,ACTG,49.38,4.58
20110708,HAYN,49.18,3.91
20110708,KRO,46.47,4.8
20110708,RES,42.22,3.89
20110708,HLX,41.68,3.96
20110708,EXK,36.24,5.07
20110708,AVAV,35.07,3.71
20110708,TWI,33.01,4.37
20110708,MTW,32.83,3.71
20110708,SBGI,31.78,4.04
20110708,DAR,31.63,4.78
20110708,NTES,30.98,3.6
20110708,ENTG,30.52,3.79
