Date,Symbol,ROC130,ADRP20
20160909,LNTH,229.2,10.14
20160909,WB,199.75,4.85
20160909,EXAS,180.63,4.8
20160909,CDE,164.74,6.02
20160909,GORO,160.09,6.5
20160909,AMD,138.87,4.59
20160909,BVN,138.33,5.48
20160909,AG,129.66,5.58
20160909,BZUN,121.01,7.82
20160909,SM,109.83,4.14
20160909,FSM,105.1,6.18
20160909,SSRM,103.36,5.24
20160909,HL,97.56,5.48
20160909,CC,94.68,4.3
20160909,VNDA,92.7,5.79
20160909,SAND,92.11,5.84
20160909,SRPT,82.66,4.42
20160909,MUX,79.21,7.08
20160909,AROC,77.76,3.8
20160909,ERF,71.87,3.65
20160909,FIVN,71.84,3.56
20160909,SWN,71.36,3.83
20160909,PAAS,70.85,4.35
20160909,KTOS,63.66,4.15
20160909,CLF,63.56,5.67
20160909,MOMO,62.37,7.98
20160909,WPM,61.31,3.85
20160909,RDUS,60.85,4.58
20160909,ARLP,60.27,3.88
20160909,AMPH,56.74,3.8
20160909,NKTR,54.73,3.51
20160909,AMBA,53.55,3.65
20160909,CNX,52.57,3.86
20160909,LXRX,52.43,3.63
20160909,NVAX,51.56,4.61
20160909,RGLD,51.45,3.62
20160909,HTHT,51.23,4.77
20160909,ARWR,50.42,6.68
20160909,CHRS,49.42,3.83
20160909,TDOC,48.8,3.51
20160909,DXPE,46.09,3.76
20160909,ASPS,45.48,3.9
20160909,FN,43.01,3.72
20160909,AGI,42.24,4.85
20160909,MRO,42.07,3.76
20160909,ACAD,41.87,3.93
20160909,TRUE,37.97,4.25
20160909,PRTA,37.1,4.97
20160909,TVTX,34.98,4.01
20160909,BZH,34.6,4.06
20160909,ITCI,34.15,3.57
20160909,CYBR,33.83,3.5
20160909,DY,33.22,3.58
20160909,TPL,30.76,3.64
