Date,Symbol,ROC130,ADRP20
20120706,OMER,152.24,4.64
20120706,DDD,147.72,4.62
20120706,REGN,112.33,3.67
20120706,AMRN,109.13,4.75
20120706,AVD,98.62,3.88
20120706,SWBI,98.24,4.92
20120706,PCRX,85.83,5.03
20120706,IONS,84.57,4.01
20120706,LL,82.53,3.91
20120706,LNG,79.91,6.18
20120706,CRUS,77.24,4.07
20120706,PHM,75.91,4.24
20120706,ALLT,74.38,4.79
20120706,ZG,72.94,4.95
20120706,VECO,70.83,4.36
20120706,INCY,68.91,4.04
20120706,VRTX,66.85,4.35
20120706,SWKS,64.53,3.8
20120706,CYH,59.86,3.69
20120706,STX,57.48,3.69
20120706,AROC,57.05,5.47
20120706,KBH,54.23,5.7
20120706,CAL,51.45,3.86
20120706,MTH,50.94,3.99
20120706,EXP,49.88,3.77
20120706,CAR,48.37,3.84
20120706,DHI,47.25,3.51
20120706,NKTR,46.4,3.87
20120706,TITN,46.25,5.19
20120706,NXPI,44.97,4.06
20120706,OSUR,43.84,4.47
20120706,ALGN,42.38,3.98
20120706,SNV,40,3.91
20120706,SAVE,39.86,4.43
20120706,LPX,38.86,3.85
20120706,BZH,38.37,5.3
20120706,NTES,37.57,3.76
20120706,DAL,35.97,4.25
20120706,WLK,34.97,3.52
20120706,HUN,34.87,4.12
20120706,ZUMZ,34.74,4.25
20120706,WOR,32.71,3.61
20120706,MAS,32.34,3.99
