Date,Symbol,ROC130,ADRP20
20150522,BLUE,332.7,6
20150522,ESPR,255.18,5.46
20150522,IMMP,235.25,17.42
20150522,NHTC,150,7.83
20150522,QURE,147.01,6.32
20150522,FRO,130,5.99
20150522,TVTX,129,5.74
20150522,NBIX,122.31,5.97
20150522,OPK,113.19,3.73
20150522,TSE,112.95,3.72
20150522,RDUS,101.21,5.78
20150522,HALO,99.66,4.67
20150522,NOAH,98.59,4.98
20150522,SAGE,96.75,7.15
20150522,SNEX,95.48,3.55
20150522,FOLD,94.04,5.68
20150522,RARE,90.53,6.92
20150522,CMCM,80.96,6.71
20150522,PGEN,79.22,5.4
20150522,AMBA,75.28,3.81
20150522,SRPT,72.61,6.98
20150522,RGEN,71.26,4.85
20150522,MTSI,66.73,3.99
20150522,INSM,64.44,4.73
20150522,GTN,59.05,4.01
20150522,SUPN,58.3,4.22
20150522,PAYC,57.83,4.94
20150522,PRTA,56.15,5.32
20150522,LGND,54.7,4.23
20150522,INCY,51.23,3.76
20150522,BFX,48.46,3.91
20150522,UTHR,46.45,3.95
20150522,ACAD,45.34,3.78
20150522,BMRN,44.67,3.64
20150522,ATRO,42.55,3.82
20150522,TSEM,41.3,4.63
20150522,ASRT,40.46,4.98
20150522,CALM,40.19,4.85
20150522,DVAX,39.36,5.13
20150522,CVLG,37.44,4.77
20150522,AGIO,36.51,4.56
20150522,TOVX,35.66,7.13
20150522,IONS,33.6,4.62
20150522,PTCT,33.55,6.07
20150522,JKS,32.89,4.04
20150522,AVDL,32.34,6.07
20150522,UVE,32.05,3.78
20150522,NUS,32.02,3.96
20150522,CSIQ,31.01,5.12
20150522,CMRX,30.29,4.53
