Date,Symbol,ROC65,ADRP20
20201204,KXIN,832.74,17.1
20201204,CBAT,706.76,17.62
20201204,SPI,704.55,11.17
20201204,NNDM,367.92,13.58
20201204,PLL,309.52,10.86
20201204,JMIA,235.53,14.7
20201204,BLNK,228.71,16.41
20201204,CHPT,220.98,12.89
20201204,SOL,219.67,15.38
20201204,WWR,211.62,12.62
20201204,DAC,198.51,9.56
20201204,FCEL,197.75,18.19
20201204,PACB,192.46,7.23
20201204,VERI,192.25,14.55
20201204,RIOT,191.55,13.63
20201204,CRDF,178.52,8.93
20201204,CAAS,178.29,15.35
20201204,ARCT,175.55,15.45
20201204,JKS,167.89,9.96
20201204,SRRK,162.3,8.2
20201204,SAVA,150.97,6.71
20201204,KOD,149.89,8.77
20201204,WPRT,147.37,10.32
20201204,OCUL,142.72,7.05
20201204,CPRI,139.33,5.42
20201204,APPN,139.08,11.87
20201204,MRNA,135.66,8.87
20201204,CPS,134.09,7.92
20201204,TCS,129.2,8.69
20201204,DNLI,127,7.09
20201204,MARA,126.89,14.07
20201204,GRWG,123.2,10.37
20201204,ENG,122.43,17.06
20201204,PLCE,121.95,7.85
20201204,COTY,120.17,7.99
20201204,MSTR,118.67,6.43
20201204,TGI,118.49,8.35
20201204,NIO,116.28,11.6
20201204,KIRK,113.52,10.35
20201204,SNDL,110.79,27.26
20201204,MESA,110.63,9.05
20201204,GIII,109.77,6.55
20201204,UPWK,106.52,6.89
20201204,SNAP,104.42,5.54
20201204,NTLA,104.33,6.86
20201204,FLR,103.16,5.47
20201204,MOGO,102.45,12.97
20201204,JWN,101.8,8.02
20201204,COHU,101.41,5.22
20201204,STRO,101.15,7.53
20201204,BHLB,100.76,4.7
20201204,MRNS,100.27,6.95
20201204,TPR,99.25,3.88
20201204,NET,98.33,6.07
20201204,KTB,93.95,4.49
20201204,ATI,93.92,5.08
20201204,BNTX,93.58,6.83
20201204,ADNT,93.52,5.13
20201204,REPL,93.1,9.05
20201204,KSS,92.92,6.28
20201204,SPR,90.31,7.54
20201204,AZUL,90.11,4.66
20201204,ATRA,89.59,6.31
20201204,OLN,89.23,4.77
20201204,PLUG,89.12,8.66
20201204,CDNA,89.08,5.96
20201204,GPRO,88.24,7.01
20201204,SKT,87.48,5.84
20201204,VFF,87.28,10.16
20201204,DDD,87.12,6.95
20201204,LOB,87.02,4.76
20201204,ATEC,86.21,7.52
20201204,MTC,85.91,13.22
20201204,PK,85.86,6.19
20201204,BALY,85.44,7.65
20201204,CLF,84.29,5.11
20201204,BBIO,83.9,4.35
20201204,LMPX,83.39,11.55
20201204,MEOH,82.44,4.12
20201204,TWST,82.38,8.09
20201204,HIMX,81.6,7.34
20201204,BFH,81.48,4.92
20201204,CASH,81.41,4.3
20201204,CMBM,81.34,10.39
20201204,AOSL,80.93,6.74
20201204,MOD,80.9,7.2
20201204,SID,80,3.69
20201204,GTEC,79.61,23
20201204,COCP,79.46,13.41
20201204,CELH,79.03,8.43
20201204,VANI,78.72,13.12
20201204,TUP,77.69,6.99
20201204,DQ,77.56,8.18
20201204,TCBI,77.51,4.94
20201204,DDS,77.51,6.32
20201204,LNW,77.25,5.82
20201204,MACK,76.75,7.05
20201204,VSTM,76.61,7.85
20201204,NMRK,75.96,5.21
20201204,WES,75.56,7.05
