Date,Symbol,ROC130,ADRP20
20151030,ITCI,131.83,7.9
20151030,HRTX,128.5,10.17
20151030,EXEL,118.12,4.98
20151030,ERII,117.27,7.87
20151030,NHTC,109.97,7.73
20151030,TREE,96.53,5.23
20151030,RVNC,92.29,7.33
20151030,WW,78.84,9.32
20151030,RDUS,75.11,9.97
20151030,RARE,66.97,8.54
20151030,LGIH,62.59,6.3
20151030,DY,55.19,3.65
20151030,GLOB,55.16,4.37
20151030,AMED,50.9,4.68
20151030,MXL,48.4,3.98
20151030,PRTA,46.96,7.22
20151030,HA,43.98,4.44
20151030,TCOM,43.28,4.63
20151030,AAOI,36.56,5.43
20151030,NFLX,34.73,4.43
20151030,SKYW,34.65,5.12
20151030,HLF,31.06,3.83
