Date,Symbol,ROC130,ADRP20
20230526,ELEV,464.04,15.69
20230526,VKTX,419.76,6.93
20230526,BMEA,332.32,7.33
20230526,SYM,309.76,8.45
20230526,MDGL,308.08,5.17
20230526,PTGX,228.54,5.02
20230526,TGTX,226.92,6.4
20230526,APLD,226.34,14.64
20230526,OPRA,195.97,6.15
20230526,MLTX,187.58,8.03
20230526,TNYA,179.6,11.72
20230526,GSIT,177.54,18.14
20230526,SMCI,151.87,6.06
20230526,COCO,151.06,5.44
20230526,OSCR,147.48,6.82
20230526,AI,146.56,8.71
20230526,SHC,140.67,3.93
20230526,VYGR,136.74,8.94
20230526,RIOT,135.85,8.89
20230526,BLBD,135.45,6.72
20230526,ARLO,133.17,5.13
20230526,ASRT,130.5,6.04
20230526,ACLX,115.86,5.65
20230526,DUOL,115.3,5.17
20230526,RCM,113,3.88
20230526,OCUL,112.16,5.29
20230526,ACLS,110.38,4.89
20230526,GRBK,107.25,4.04
20230526,ETNB,107.14,6.22
20230526,MORF,104.94,4.74
20230526,IONQ,103.67,9.07
20230526,APLS,101.13,3.65
20230526,IOT,100.42,4.39
20230526,AUPH,100.21,5.62
20230526,IAS,98.8,4.57
20230526,ACVA,95.72,4.58
20230526,HROW,95.24,7.23
20230526,RXST,94.51,5.59
20230526,AVDL,93.3,7.18
20230526,SIBN,92.93,4.8
20230526,ELF,92.15,3.61
20230526,EXAS,90.68,3.54
20230526,STVN,88.96,4.51
20230526,SDGR,88.58,7.28
20230526,DRD,87.34,5.43
20230526,QTRX,85.96,8.64
20230526,RDFN,85.4,7.5
20230526,INTA,79.7,5.04
20230526,OKTA,79.54,3.7
20230526,NVTS,79.54,7.7
20230526,RDNT,79.4,4.37
20230526,PLTR,79.13,6.39
20230526,RMBS,78.34,4.17
20230526,VRNA,77.36,4.89
20230526,ROIV,76.66,4.74
20230526,ALDX,76.46,3.84
20230526,NEO,73.05,5.38
20230526,MDB,73,4.15
20230526,AMD,71.89,4.55
20230526,LGF.B,70.73,4.75
20230526,WW,70.6,9.28
20230526,FSLY,70.12,6.04
20230526,RELY,69.71,3.83
20230526,RPD,69.68,5.58
20230526,YEXT,68.34,3.65
20230526,LGF.A,68.17,4.65
20230526,APP,67.48,4.27
20230526,MNDY,66.75,4.86
20230526,SMAR,66.12,3.7
20230526,ACAD,65.42,3.52
20230526,LNTH,65.22,3.87
20230526,MSTR,63.96,5.72
20230526,BZH,62.66,4.29
20230526,IMVT,62.3,6.1
20230526,ANF,61.11,4.59
20230526,VIST,60.77,4.41
20230526,VIPS,59.72,4.23
20230526,VCEL,59.23,4.43
20230526,LTH,59.09,4.29
20230526,ONON,58.49,4.56
20230526,CRNC,57.44,4.1
20230526,SHOP,57.1,4.33
20230526,KRYS,57.08,4.91
20230526,DKNG,56.91,4.35
20230526,MRNS,56.89,6.13
20230526,WKEY,56.01,16.06
20230526,HIMS,55.84,5.12
20230526,AMPH,55.81,3.65
20230526,GLBE,55.33,5.72
20230526,HUT,55.12,6.5
20230526,ARCT,54.55,6
20230526,LI,53.38,3.55
20230526,LPRO,51.86,5.15
20230526,STRL,51.37,3.67
20230526,EVLV,51.35,7.3
20230526,YPF,50.47,4.29
20230526,NSSC,50.4,4.79
20230526,MNSO,50.2,5.69
20230526,CERT,49.86,3.8
20230526,TDW,49.71,4.94
