Date,Symbol,ROC65,ADRP20
20140110,ORMP,364.79,13.7
20140110,FONR,190.46,8.04
20140110,PBYI,141.82,5.4
20140110,CECO,133.08,4.95
20140110,PRDO,133.08,4.95
20140110,COOP,123.14,8.75
20140110,CSIQ,107.89,6.09
20140110,SAVA,101.59,5.66
20140110,UVE,94.1,4.88
20140110,FRO,92.86,6.7
20140110,AER,88.15,3.88
20140110,GTN,85.83,5.35
20140110,DDD,81.84,3.92
20140110,KNDI,79.55,9.46
20140110,NBIX,77.97,4.82
20140110,ARWR,77.42,6.31
20140110,EHTH,71.76,4.74
20140110,NVAX,69.28,5.61
20140110,INCY,68.31,3.72
20140110,MACK,67.93,5.54
20140110,HALO,66.57,4.85
20140110,MDXG,65.17,4.57
20140110,SGMO,62.02,4.98
20140110,JKS,61.84,5.76
20140110,DVAX,61.16,5.27
20140110,WT,55.42,3.86
20140110,YY,54.4,4.44
20140110,ANIK,53.76,4.14
20140110,HTHT,53.49,4.31
20140110,AMBA,53.38,5.63
20140110,IONS,51.64,4.46
20140110,BCRX,49.33,5.71
20140110,SB,45.41,5.76
20140110,IEP,44.41,3.67
20140110,VIPS,42.74,5.07
20140110,VNET,42,4.08
20140110,EXEL,41.71,4.19
20140110,EXAS,39.74,3.65
20140110,HIMX,36.11,5.05
20140110,GALT,35.91,6.48
20140110,BZH,35.76,3.63
20140110,SSRM,35.18,4.64
20140110,VNDA,32.57,5.13
20140110,UI,32.56,3.8
