Date,Symbol,ROC20,ADRP20
20240517,CTNT,620,21.64
20240517,MTC,332.72,28.61
20240517,NVAX,227.71,10.38
20240517,EBS,172.06,13.75
20240517,RENT,171.5,18.78
20240517,WGS,132.26,11.44
20240517,CADL,122.44,13.63
20240517,GME,113.15,17.55
20240517,INOD,107.07,9.1
20240517,CDNA,86.52,7.69
20240517,ZIM,84.17,6.08
20240517,NVCR,81.89,6.18
20240517,OUST,81.15,8.58
20240517,SRTS,80.24,9.45
20240517,ASPN,78.41,6.24
20240517,GRPN,76.55,7.62
20240517,JMIA,71.83,9.13
20240517,HUMA,71.08,9.15
20240517,ITOS,70.93,5.27
20240517,TWST,68.19,6.16
20240517,JAGX,64.97,16.88
20240517,CVNA,64.66,6.13
20240517,TMDX,63.95,5.05
20240517,HROW,60.38,6.45
20240517,GH,57.81,5.26
20240517,BLBD,56.39,4.43
20240517,TNDM,55.44,5.09
20240517,MRVI,55.07,5.1
20240517,SG,53.75,6.89
20240517,BILI,52.98,4.27
20240517,FTEL,50.33,18.73
20240517,GDS,50.32,5.04
20240517,VITL,49.13,4.83
20240517,PI,49.07,4.75
20240517,TPC,48.19,4.06
20240517,CGEM,47.96,8.52
20240517,FUTU,46.81,4.22
20240517,IBRX,45.16,13.99
20240517,RSI,45.15,4.54
20240517,RDFN,44.81,7.03
20240517,SNAP,43.82,4.86
20240517,VST,43.28,5.05
20240517,AMCX,42.95,5.99
20240517,CDMO,42.72,6.32
20240517,SOUN,42.25,10.09
20240517,MMYT,42.04,4.55
20240517,BCRX,41.76,7.16
20240517,OSCR,40.66,5.32
20240517,DJT,39.97,10.25
20240517,ALHC,39.62,5.11
20240517,MLCO,39.51,4.02
20240517,MGNI,38.89,5.87
20240517,BLFS,38.46,5.59
20240517,SUPV,38,6.15
20240517,WWW,37.63,4.2
20240517,WRBY,37.18,4.44
20240517,SEMR,36.87,4.03
20240517,CGC,36.82,15.63
20240517,MYGN,36.7,4.24
20240517,HUYA,36.05,6.07
20240517,PRCT,35.68,5.72
20240517,CELH,35.12,5.56
20240517,MSTR,34.95,7.58
20240517,TRUP,34.7,9.82
20240517,BBAR,33.72,5.89
20240517,STRL,33.45,4.55
20240517,ELVN,33.33,6.21
20240517,GOTU,32.75,5.72
20240517,EVER,31.92,5.63
20240517,OSPN,31.67,5.1
20240517,MRNA,31.05,4.49
20240517,PTCT,30.73,5.58
20240517,CDE,30.67,6.51
20240517,BMA,30.43,5.39
20240517,DELL,30.16,4.05
20240517,SMR,30.1,10.26
