Date,Symbol,ROC20,ADRP20
20230811,VTGN,262.71,15.97
20230811,USM,143.29,6.29
20230811,URGN,141.13,11.45
20230811,TDS,127.88,6.89
20230811,TNGX,118.95,12.46
20230811,BBIO,70.53,6.63
20230811,RYTM,67.17,4.91
20230811,PGY,59.64,12.85
20230811,GRPN,52.08,11.15
20230811,SABR,51.61,7.21
20230811,HLLY,45.22,7.83
20230811,SFBS,41.91,3.86
20230811,APP,38.15,4.13
20230811,TTI,37.47,4.89
20230811,CDLX,36.18,9.16
20230811,AAOI,35.56,15.54
20230811,CORT,35.28,3.57
20230811,WAL,33.97,4.67
20230811,AMSC,33.94,15.23
20230811,UPWK,33.3,4.98
20230811,EOLS,33.11,5.84
20230811,CLS,31.88,3.99
20230811,TSAT,30.75,4.01
20230811,HLF,30.34,4.52
20230811,VICR,30.12,4.92
