Date,Symbol,ROC130,ADRP20
20171117,MRNS,397.69,9.96
20171117,BYON,255.25,9.87
20171117,PBYI,230.2,4.56
20171117,DVAX,225.89,6.44
20171117,QURE,192.61,7.86
20171117,ANAB,178.19,4.78
20171117,GDS,149.56,6.3
20171117,CREG,137.5,23.21
20171117,NKTR,130.25,6.21
20171117,GLYC,128.49,6.12
20171117,BGNE,121.88,5.24
20171117,SQ,117.21,3.96
20171117,ADD,114.29,14.84
20171117,SEDG,107.46,3.55
20171117,YY,98.57,4.99
20171117,WTW,86.69,4.38
20171117,WW,86.69,4.38
20171117,EXAS,84.26,3.82
20171117,BLUE,84.21,4.88
20171117,CONN,83.43,4.32
20171117,SGMO,82.75,6.96
20171117,DQ,82.03,4.69
20171117,COLL,79.66,10.29
20171117,ALNY,77.07,4.98
20171117,GES,76.25,3.56
20171117,NTNX,72.96,3.88
20171117,RH,72.82,5.53
20171117,INSM,71.55,4.51
20171117,HEES,70.02,3.82
20171117,HIMX,69.96,5.19
20171117,SQM,69.89,3.57
20171117,CORT,69.34,5.44
20171117,AXGN,69.18,4.15
20171117,YRD,68.29,6.27
20171117,FGEN,67.43,5.15
20171117,FOLD,66.16,4.95
20171117,WOLF,63.65,3.6
20171117,FSLR,63.62,4.45
20171117,CROX,63.51,4.82
20171117,MTW,62.62,3.52
20171117,HTHT,62.38,4.48
20171117,GRPN,61.36,3.79
20171117,BPMC,60.14,5.72
20171117,SRPT,58.82,4.55
20171117,ACLS,57.7,3.89
20171117,NVCR,57.5,6.06
20171117,CSTM,56.59,5.19
20171117,JKS,56.42,3.67
20171117,BZUN,55.84,4.84
20171117,STRL,54.46,4.32
20171117,QDEL,52.98,3.69
20171117,BOOT,52.96,6.37
20171117,ATHM,52.96,4.53
20171117,MYGN,49.93,5.29
20171117,IRTC,49.13,3.99
20171117,GCI,48.51,4.34
20171117,CAR,47.29,3.58
20171117,WB,47.24,4.64
20171117,MTCH,47.23,3.96
20171117,RGNX,43.49,6.68
20171117,HRI,43.27,3.54
20171117,ATI,41.21,4.31
20171117,SUPV,41.15,3.94
20171117,ICHR,40.79,7.1
20171117,ASIX,39.75,3.65
20171117,VYGR,38.5,9.05
20171117,EXTR,37.59,4.39
20171117,CSIQ,37.48,3.62
20171117,ALRM,37.05,3.74
20171117,TROX,37,4.14
20171117,EDIT,36.89,6.64
20171117,BZH,36.39,3.96
20171117,LNTH,36.28,5.64
20171117,TAL,36.01,5.23
20171117,VRNS,35.91,3.58
20171117,NTLA,34.82,7.51
20171117,ITCI,33.92,3.8
20171117,MX,33.15,4.88
20171117,OMER,32.51,9.96
20171117,ESPR,31.84,5.16
20171117,SIG,30.86,4.02
20171117,SOHU,30.65,4.49
