Date,Symbol,ROC65,ADRP20
20240322,CRBP,558,12.57
20240322,BMR,438.46,17.44
20240322,ROOT,398.7,17.45
20240322,MEDS,374.75,21.63
20240322,CRDF,295.27,16.3
20240322,JANX,293.73,12.44
20240322,VKTX,286.17,11.76
20240322,ARQT,269.62,9.57
20240322,APM,253.88,26.56
20240322,LBPH,243.89,7.29
20240322,SMCI,219.79,7.88
20240322,IMNM,190.91,8.27
20240322,SOUN,188.26,17.53
20240322,MNMD,183.48,12.9
20240322,VERA,168.85,7.23
20240322,MSTR,161.68,11.86
20240322,RNA,161.01,7.81
20240322,YMAB,158.03,7.01
20240322,DTSS,153.1,16.31
20240322,LUNR,150,13.49
20240322,ATXS,142.86,8.48
20240322,SYRE,139.26,10.35
20240322,INO,136.18,9.57
20240322,DYN,131.1,7.18
20240322,OCUL,129.78,7.16
20240322,NKTX,128.13,11.18
20240322,SANA,122.63,9.04
20240322,SG,119.7,5.73
20240322,APLT,118.45,10.78
20240322,DJT,114.02,10.38
20240322,ESTA,97.6,5.77
20240322,FATE,97.31,10.18
20240322,NVDA,92.47,4.25
20240322,GOTU,90.71,8.29
20240322,IOVA,90.37,7.2
20240322,HIMS,89.88,6.5
20240322,CCCC,84.72,8.62
20240322,CELH,83.85,6.05
20240322,VST,82.83,4.07
20240322,ANNX,82.31,11.98
20240322,KROS,81.26,5.38
20240322,GCT,80.6,12.68
20240322,EWTX,76.82,5.55
20240322,BMA,76.41,5.94
20240322,CDLX,75.5,8.69
20240322,CGEM,74.89,5.42
20240322,MOD,74.84,5.02
20240322,MRUS,73.98,4.44
20240322,MAX,72.83,4.53
20240322,CGC,70.51,10.34
20240322,KURA,70.25,5.29
20240322,VRT,69.82,4.22
20240322,SPRY,69.61,5.62
20240322,CLSK,69.3,15.01
20240322,SPIR,69.2,11.59
20240322,FULC,67.59,7.78
20240322,TARS,67.21,7.2
20240322,ACMR,66.16,7.58
20240322,IBIT,66.03,5.13
20240322,SILK,65.95,6.38
20240322,APP,65.65,4.06
20240322,FDMT,64.3,6.02
20240322,KYMR,60.95,4.78
20240322,POWL,60.53,6.53
20240322,HEAR,59.98,5.65
20240322,ORIC,56.82,7.27
20240322,SIGA,55.6,5.9
20240322,AHCO,54.55,5.54
20240322,BBAR,52.34,6.31
20240322,ADMA,52.3,4.35
20240322,SWTX,52.11,5.47
20240322,COIN,52.06,8.13
20240322,CEG,50.66,4.21
20240322,CYTK,50.42,5.28
20240322,OSCR,49.83,5.47
20240322,DELL,49.02,4.3
20240322,IBRX,48.77,9.36
20240322,LQDA,48.45,5
20240322,RSI,48.42,6.07
20240322,CVNA,47.64,7.49
20240322,RUM,47.57,8.23
20240322,GXAI,47.42,25.14
20240322,PI,47.02,4.06
20240322,BHVN,46.9,6.74
20240322,GGAL,46.76,6
20240322,NRIX,45.87,8.28
20240322,PSTG,44.84,4.11
20240322,ANF,44.83,4.32
20240322,MGNX,44.8,8.12
20240322,JMIA,44.33,11.07
20240322,NN,43.95,10.64
20240322,COHR,43.83,4.09
20240322,SE,43.46,4.63
20240322,KRYS,43.28,6.46
20240322,EVER,42.53,6.86
20240322,HOOD,41.97,5
20240322,ELF,41.6,4.72
20240322,AAP,41.31,4.15
20240322,BAND,38.82,6.16
20240322,BCYC,38.76,5.95
