Date,Symbol,ROC65,ADRP20
20170428,PLSE,294.76,11.87
20170428,ESPR,201.18,4.98
20170428,AUPH,136.03,5.52
20170428,TGTX,123.23,6.54
20170428,AXON,93.92,5.08
20170428,NVCR,75.19,7.27
20170428,EXAS,74.68,3.68
20170428,WTW,73.71,4.43
20170428,WW,73.71,4.43
20170428,OMER,71.43,4.6
20170428,CONN,60.73,6.01
20170428,MOMO,60.66,4.28
20170428,CYTK,57.69,5.27
20170428,MDXG,57.25,4.22
20170428,LL,56.17,4.28
20170428,AAOI,55.76,6.42
20170428,NKTR,52.86,4.45
20170428,UCTT,52.46,4.48
20170428,WIX,46.71,5.07
20170428,AQMS,45.76,5
20170428,SAGE,44.96,4.39
20170428,ALNY,41.69,3.58
20170428,BPMC,37.36,3.9
20170428,AKBA,36.3,3.88
20170428,NBIX,33.1,3.94
20170428,KRO,33.03,3.51
20170428,TROX,31.76,4.04
20170428,BLUE,31.2,3.88
