Date,Symbol,ROC130,ADRP20
20171124,MARA,726.39,21.34
20171124,RIOT,546.58,14.12
20171124,MRNS,523.28,9.6
20171124,BYON,333.56,9.24
20171124,DVAX,237.27,6.69
20171124,ANAB,202.71,5.08
20171124,QURE,180.32,6.45
20171124,NKTR,172.77,6.83
20171124,FANH,172.5,6.58
20171124,GDS,161.71,5.71
20171124,SQ,133.22,4.35
20171124,BGNE,132.94,4.68
20171124,DQ,128.97,5.26
20171124,YY,120.89,5.18
20171124,SEDG,115.76,3.73
20171124,ADD,113.4,17.55
20171124,BLUE,112.56,4.48
20171124,CUTR,105.04,5.62
20171124,EKSO,101.4,16.48
20171124,COLL,99.17,11.08
20171124,CREG,98.71,25.13
20171124,SGMO,97.99,6.45
20171124,NTNX,96,3.78
20171124,PBYI,93.25,4.8
20171124,HIMX,88.46,5.63
20171124,EXAS,86.38,3.66
20171124,HEES,85.07,3.56
20171124,CONN,84.76,3.84
20171124,BLDP,80.36,5.08
20171124,ALNY,79.7,4.84
20171124,FGEN,78.57,5.03
20171124,BPMC,76.87,5.83
20171124,TRUP,76.58,3.58
20171124,INSM,75.82,4.76
20171124,STRL,74.9,4.04
20171124,SRPT,73.23,3.75
20171124,GRPN,71.77,3.65
20171124,RH,71.53,5.09
20171124,MTW,71.26,3.86
20171124,AXGN,70.82,4.54
20171124,ACLS,69.93,4.21
20171124,WTW,69.17,4.39
20171124,WW,69.17,4.39
20171124,CROX,68.91,5
20171124,BOOT,68.05,5.91
20171124,ESPR,67.39,5.51
20171124,SUPV,67.19,4.11
20171124,FSLR,66.37,4.26
20171124,IRTC,64.66,4.05
20171124,RGNX,63.81,6.07
20171124,YRD,62.04,6.82
20171124,NVCR,60.59,5.74
20171124,SQM,59.78,3.59
20171124,HTHT,59.41,3.87
20171124,CSTM,59.37,4.82
20171124,MTCH,57.4,3.84
20171124,MYGN,57.26,5.07
20171124,FOLD,56.96,4.53
20171124,VYGR,56.01,9.33
20171124,ATHM,53.42,4.55
20171124,MX,52.05,4.96
20171124,GCI,51.82,3.87
20171124,GES,51.33,4.01
20171124,TROX,50.52,4.1
20171124,NTLA,50.49,7.72
20171124,ITCI,50.09,4
20171124,BZH,49.49,3.86
20171124,EXTR,48.86,4.82
20171124,CORT,47.86,5.56
20171124,EDIT,47.85,6.96
20171124,OPCH,47.67,8.66
20171124,HALO,47.46,3.94
20171124,CAR,47.19,3.81
20171124,SAGE,46.08,6.29
20171124,WB,45.5,4.54
20171124,ASIX,44.55,3.71
20171124,BZUN,44.48,5.39
20171124,ALRM,41.56,3.61
20171124,EBS,41.19,4.04
20171124,ATI,41.18,3.81
20171124,VRNS,40.56,4.01
20171124,COHU,38.33,4.18
20171124,SCVL,35.63,5.63
20171124,GGAL,34.74,3.54
20171124,EXEL,33.94,4.17
20171124,ANF,33.84,4.8
20171124,LNTH,31.98,5.84
20171124,TAL,31.37,4.64
