Date,Symbol,ROC65,ADRP20
20171006,CDNA,401.79,10.61
20171006,MRNS,399.64,11.66
20171006,MNKD,312.3,13.52
20171006,CAPR,276.32,17.88
20171006,IZEA,228.33,17.18
20171006,DVAX,140.63,4.86
20171006,VYGR,120.79,7.47
20171006,KNDI,111.49,10.22
20171006,BYON,89.27,5.6
20171006,NTLA,82.69,6.96
20171006,BLDP,82.14,6.98
20171006,SGMO,80.23,5.44
20171006,YRD,78.47,4.23
20171006,INSM,77.42,3.88
20171006,SQM,72.29,5.16
20171006,CORT,71.18,3.77
20171006,RGNX,69.95,4.97
20171006,FGEN,68.55,3.59
20171006,HTHT,66.01,3.62
20171006,TROX,64.78,4.26
20171006,TAL,63.38,3.79
20171006,CSTM,63.31,4.22
20171006,TOVX,61.85,7.47
20171006,UCTT,59.83,5.34
20171006,YY,57.12,4.34
20171006,CONN,57.02,4
20171006,ALDX,56.38,12.87
20171006,KURA,53.85,7.78
20171006,COHU,51.75,3.56
20171006,SRPT,48.88,4.37
20171006,ZUMZ,48.58,4.19
20171006,ALNY,47.82,4.73
20171006,SEDG,47.06,3.64
20171006,EDIT,46.94,6.8
20171006,FOLD,42.88,4.76
20171006,PBYI,40.43,4.15
20171006,BZUN,37.89,6.12
20171006,SUPV,37.8,3.55
20171006,ITCI,37.3,4.65
20171006,HIMX,36.68,5.43
20171006,ICHR,35.92,4.48
20171006,CTMX,35.31,5.07
20171006,AZTA,34.41,3.58
20171006,HALO,33.44,3.57
20171006,TTD,32.3,4.7
20171006,ACLS,31.07,3.71
