Date,Symbol,ROC65,ADRP20
20170714,GLYC,154.76,6.66
20170714,PBYI,147.72,4.48
20170714,SGMO,134.88,6.48
20170714,WTW,100.5,3.76
20170714,WW,100.5,3.76
20170714,AAOI,98.68,5.63
20170714,OPCH,95.33,6.05
20170714,BGNE,92.25,5.54
20170714,DVAX,86.54,6
20170714,PTCT,86.08,4.83
20170714,FOLD,83.95,5.5
20170714,BHC,80.42,4.8
20170714,BZUN,76.54,5.41
20170714,NVCR,74.09,5.19
20170714,PI,69.52,6.72
20170714,EXAS,68.74,4.06
20170714,ALNY,61.19,4.62
20170714,MDXG,58.62,3.81
20170714,CONN,52.82,4.44
20170714,LNTH,51.29,4.79
20170714,SPWR,51.03,6.28
20170714,AKBA,50.82,3.94
20170714,WB,46.92,3.67
20170714,STRL,46.5,4.72
20170714,TDOC,43.23,4.7
20170714,UCTT,41.49,4.73
20170714,LITE,39.61,4.59
20170714,AVAV,39.32,3.56
20170714,RH,38.98,5.51
20170714,CSTM,37.5,4.67
20170714,EVRI,36.23,4.46
20170714,TTD,35.64,3.91
20170714,JKS,33.97,4.43
20170714,SHOP,33.72,3.82
20170714,RDUS,33.56,4.08
20170714,FGEN,32.94,3.92
20170714,IONS,31.83,3.65
20170714,FIVN,31.53,3.5
