Date,Symbol,ROC65,ADRP20
20130524,TSLA,176.5,8.57
20130524,MNKD,165.18,5.87
20130524,ACAD,135.32,6.08
20130524,HIMX,133.33,8.42
20130524,MTG,129.28,5.9
20130524,IMMR,111.84,6.34
20130524,BYON,105.98,5.89
20130524,BYD,98.43,4.36
20130524,CSIQ,97.93,11.17
20130524,NXST,96.29,4.8
20130524,SBGI,91.97,3.75
20130524,RDN,70.3,4.51
20130524,INVA,68.79,4.53
20130524,GPRE,64.95,4.15
20130524,SPWR,60.95,8.72
20130524,ARCB,60.75,6.75
20130524,IRBT,58.98,3.82
20130524,TCOM,58.87,3.83
20130524,ALKS,58.8,4.06
20130524,REGN,57.12,4.18
20130524,CONN,56.6,3.93
20130524,VSAT,53.29,3.53
20130524,WT,51.86,4.74
20130524,FSLR,49.81,5.92
20130524,BBY,49.51,3.51
20130524,IONS,48.55,3.94
20130524,BGFV,47.85,3.94
20130524,PCRX,43.98,5.01
20130524,DXCM,43.91,3.81
20130524,MBI,42.42,6.89
20130524,INFN,40.37,3.55
20130524,PODD,39.94,3.62
20130524,DAL,39.6,3.52
20130524,MELI,39.06,4.03
20130524,SOHU,38.37,4.42
20130524,AXL,38.04,3.51
20130524,SRPT,36.98,4.91
20130524,PPC,35.91,3.5
20130524,RMBS,34.14,3.6
20130524,BZH,33.94,4.55
20130524,ZG,33.69,5.06
20130524,YELP,33.36,5.33
