Date,Symbol,ROC65,ADRP20
20191115,HOV,336.88,7.57
20191115,KOD,184.96,8.81
20191115,TNK,139,7.65
20191115,VSTO,111.79,4.84
20191115,GPRE,109.65,4.26
20191115,ADT,91.55,3.67
20191115,UCTT,85.57,4.45
20191115,LNW,85.22,4.71
20191115,ODP,84.44,5.39
20191115,SYNA,81.07,4.57
20191115,TPC,80.27,4.02
20191115,PDD,79.14,4.22
20191115,KPTI,77.27,5.04
20191115,HIBB,75.37,3.56
20191115,VIPS,73.61,4.71
20191115,CDLX,70.35,5.58
20191115,HOUS,67.56,6.5
20191115,BLDP,66.35,4.38
20191115,AMRN,66.34,4.93
20191115,COLL,65.54,6.15
20191115,INSW,63.93,4.13
20191115,FRO,63.82,3.72
20191115,ARWR,62.58,5.23
20191115,THC,60.87,4.01
20191115,ACAD,58.86,4.28
20191115,CMRE,57.39,4.91
20191115,ICHR,57,3.86
20191115,TSE,53.34,3.72
20191115,VC,53.19,4.37
20191115,MRNA,52.88,4.82
20191115,TROX,52.14,4.83
20191115,AMKR,50.46,4.46
20191115,SBH,49.84,3.81
20191115,DHT,49.03,4.5
20191115,SBSW,48.82,3.61
20191115,HEES,45.4,3.58
20191115,PETS,44.9,4.88
20191115,ZYME,44.56,4.69
20191115,NTRA,43.69,4.47
20191115,EVER,43.33,6.35
20191115,STNG,43.23,4.76
20191115,BOOT,42.69,4.67
20191115,TDOC,42.15,3.72
20191115,INFN,41.86,5.57
20191115,BGNE,40.41,3.75
20191115,BZH,38.11,3.98
20191115,OMI,37.68,6.63
20191115,BRY,37.59,5.02
20191115,IGT,37.12,4.2
20191115,UIS,36.44,4.25
20191115,BHVN,36.25,4.14
20191115,DDS,35.84,4.05
20191115,TGI,35.8,3.7
20191115,AUDC,35.77,4.55
20191115,FRPT,35.76,3.53
20191115,DCPH,34.74,4.66
20191115,CSTM,34.68,3.91
20191115,APPS,33.78,6.12
20191115,MTSI,32.74,3.96
20191115,DXCM,31.44,3.85
20191115,ARVN,31.31,7.34
20191115,GTN,30.21,3.74
20191115,NVRO,30.2,3.59
