Date,Symbol,ROC130,ADRP20
20110715,JVA,394.75,13.68
20110715,SIFY,163.64,7.53
20110715,GLNG,140.33,3.83
20110715,IPGP,124.48,4.24
20110715,LULU,80.72,3.82
20110715,CVI,75.64,4.59
20110715,SNBR,72.28,3.98
20110715,TZOO,71.88,5.84
20110715,SPWR,69.4,4.68
20110715,REGN,63.02,3.56
20110715,EXK,61.77,5.06
20110715,GTLS,61.66,4.85
20110715,LXU,60.81,3.63
20110715,AMRN,58.67,4.12
20110715,RES,57.42,3.66
20110715,ONTO,55.77,4.54
20110715,PSMT,55.5,3.53
20110715,NR,52.56,4.14
20110715,FTNT,52.56,3.84
20110715,HLX,48.89,3.64
20110715,WTI,48.34,3.59
20110715,KRO,45.95,4.49
20110715,ACTG,41.7,4.04
20110715,TWI,39.47,4.14
20110715,LNG,38.47,6.13
20110715,DAR,37.98,3.99
20110715,NTES,33.51,3.52
20110715,TITN,31.62,3.69
