Date,Symbol,ROC65,ADRP20
20150529,NHTC,159.8,7.63
20150529,IMMP,145.21,22.49
20150529,ABEO,145,17.4
20150529,TVTX,120.64,4.9
20150529,BLUE,101.72,5.66
20150529,SAGE,74.32,6.96
20150529,TCOM,73.05,3.58
20150529,SRPT,70.91,6.63
20150529,HRTX,70.79,7.18
20150529,ESPR,62.75,5.03
20150529,CMCM,59.92,6.79
20150529,TSE,59.53,3.85
20150529,AMBA,59.27,3.73
20150529,RGEN,57.5,4.29
20150529,RARE,56.05,5.98
20150529,RVNC,56,5.05
20150529,LGND,55.46,3.55
20150529,WD,52.54,3.51
20150529,SUPN,52.25,3.9
20150529,CALM,51.05,4.94
20150529,PRTA,47.94,4.82
20150529,GLNG,47.59,4.05
20150529,CONN,45.34,5.17
20150529,GTN,44.96,3.85
20150529,CLNE,42.67,6.74
20150529,FOLD,40.85,4.45
20150529,GPRE,40.49,3.95
20150529,NOAH,39.16,5.06
20150529,BFX,38.04,3.84
20150529,AVDL,35.72,5.81
20150529,JKS,33.04,3.95
20150529,QURE,32.75,6.35
20150529,WIX,31.73,3.61
