Date,Symbol,ROC130,ADRP20
20161021,YRD,180.02,8.25
20161021,ESI,170.5,4.51
20161021,EXEL,169.46,7.04
20161021,EXAS,164.62,4.62
20161021,AMD,148.85,4.16
20161021,BZUN,137.83,5.65
20161021,WB,133.53,4.33
20161021,SRPT,130.01,4.92
20161021,GORO,89.84,7.35
20161021,CC,85.32,3.64
20161021,VNDA,76.67,3.94
20161021,AAOI,75.43,4.03
20161021,EGRX,75.29,4.29
20161021,BVN,65.9,4.68
20161021,ETSY,61.16,3.51
20161021,YELP,60.73,3.51
20161021,OVV,56.36,3.86
20161021,HL,53.51,4.62
20161021,SM,53.01,5.24
20161021,CDE,51.36,4.42
20161021,MOMO,48.27,5.61
20161021,MMYT,47.06,5.74
20161021,TBPH,46.85,5.66
20161021,MGPI,46.4,4.01
20161021,ASRT,45.03,3.72
20161021,CHRS,44.02,5.05
20161021,AMBA,43.08,3.57
20161021,ERF,43.07,4.65
20161021,MUX,42.11,6.05
20161021,RDUS,39.5,3.83
20161021,HLX,38.32,5.45
20161021,SSRM,38.32,4.33
20161021,ALKS,37.5,3.52
20161021,CAR,35.9,3.98
20161021,AGI,35.73,5.26
20161021,PBYI,33.38,6.93
20161021,PTEN,32.46,3.57
20161021,WPM,31.58,3.6
20161021,UVE,30.77,4.74
20161021,CNX,30.6,3.94
