Date,Symbol,ROC130,ADRP20
20151113,WW,227.42,10.37
20151113,ERII,171.01,9.74
20151113,ITCI,113.64,7.5
20151113,PRTA,112.3,6.92
20151113,HRTX,103.34,9.48
20151113,TREE,101.68,5.34
20151113,RVNC,92.93,7.62
20151113,LXRX,85.43,7.57
20151113,MXL,78.47,4.11
20151113,DY,77.56,3.65
20151113,NHTC,77.14,7.05
20151113,RDUS,76.72,6.49
20151113,CYTK,73.73,7.71
20151113,SRPT,69.82,6
20151113,LGIH,66.48,6.38
20151113,GLOB,57.06,4.51
20151113,CCRN,55.56,6.9
20151113,TCOM,49.32,4.5
20151113,EXEL,46.74,4.68
20151113,HA,41.85,3.89
20151113,MPAA,41.77,3.8
20151113,AMED,41.41,4.63
20151113,RARE,32.42,7.21
20151113,NBIX,30.19,5.45
