Date,Symbol,ROC130,ADRP20
20110520,AMRN,433.53,5.18
20110520,SIMO,189.07,5.6
20110520,IPGP,169.94,5.18
20110520,EXEL,166.2,3.88
20110520,WW,154.02,3.68
20110520,LNG,129.75,6.86
20110520,NXPI,125.12,4.92
20110520,REGN,125.03,7.56
20110520,GLNG,111.03,4.92
20110520,TZOO,110.17,6.88
20110520,LXU,104.92,4.28
20110520,KLIC,99.5,4.51
20110520,SNBR,98.9,4.2
20110520,OLED,98.42,6.52
20110520,GTLS,96.26,4.88
20110520,CVI,83.24,5.02
20110520,VIAV,74.1,4.24
20110520,GT,73.96,3.6
20110520,TWI,69.83,4.92
20110520,CALX,68.94,3.71
20110520,VRTX,62.87,4.46
20110520,ALKS,62.62,3.82
20110520,CNC,59.89,3.61
20110520,NR,59.51,6.04
20110520,MTW,58.54,3.71
20110520,WTI,55.18,5.76
20110520,TTWO,51.94,3.57
20110520,LSCC,51.89,3.82
20110520,PLAB,50.16,4.58
20110520,IRBT,49.95,4.33
20110520,DAR,49.34,3.55
20110520,MTZ,49.05,3.57
20110520,ACTG,48.92,3.71
20110520,WLK,47.07,3.69
20110520,GPK,46.56,3.92
20110520,KRO,44.55,4.68
20110520,EXK,44.28,7.94
20110520,HUN,41.59,3.68
20110520,CRS,41.12,3.81
20110520,RES,36.06,5.72
20110520,TTMI,34.44,3.9
20110520,TRN,33.88,3.59
20110520,SM,33.06,3.87
20110520,GBX,32.11,3.94
20110520,HP,32,3.7
20110520,DHX,31.42,4.46
20110520,NTGR,31.11,4.05
20110520,LNW,30.15,3.75
20110520,VECO,30.08,3.86
