Date,Symbol,ROC130,ADRP20
20180601,AMR,2679.17,5.07
20180601,HEAR,741.07,15.66
20180601,MDGL,470.28,7.95
20180601,TNDM,442.48,8.33
20180601,CARM,290.7,15.4
20180601,ATRA,248.08,5.3
20180601,CRSP,238.87,7.67
20180601,VKTX,232.76,9.83
20180601,VCEL,231.03,5.47
20180601,FOSL,215.58,6.23
20180601,ARWR,199.73,6.36
20180601,IMMR,149.09,4.1
20180601,BGNE,137.05,4.07
20180601,QURE,131.87,5.33
20180601,ENVA,129.97,3.53
20180601,FI,128.93,4.97
20180601,NOG,128.81,6.74
20180601,PTCT,127.97,4.11
20180601,TWLO,119.98,3.93
20180601,WTI,117.48,6.23
20180601,GTHX,109.62,6.94
20180601,BZUN,109.32,4.79
20180601,RUN,107.26,4.61
20180601,ENPH,105.69,7.15
20180601,RCM,105.17,4.77
20180601,VIRT,102.3,3.84
20180601,HRTX,101.49,4.58
20180601,RCKT,100.1,6.5
20180601,TUSK,96.24,5.97
20180601,AXGN,93.19,4.27
20180601,SGRY,90.64,4.83
20180601,DK,86.22,3.98
20180601,GDS,85.58,5.92
20180601,CVNA,83.88,5.65
20180601,STAA,83.08,4.47
20180601,TGTX,82.99,4.78
20180601,BOOT,82.8,3.56
20180601,CRK,81.92,7.56
20180601,NKTR,81.61,6.06
20180601,GPRK,80.95,5.27
20180601,RGNX,80.81,5.17
20180601,TCMD,80.72,4.34
20180601,CERS,77.81,4.68
20180601,WTW,77.07,4.27
20180601,WW,77.07,4.27
20180601,ATHM,75.24,4.32
20180601,NTNX,70.95,3.84
20180601,SRPT,70.49,4.72
20180601,TTD,69.47,4.58
20180601,EVBG,67.12,3.7
20180601,CHRS,66.84,5.71
20180601,IOVA,64.41,4.93
20180601,CROX,64.21,3.53
20180601,WIX,63.04,3.88
20180601,OSPN,62.08,4.1
20180601,SAGE,60.71,4.38
20180601,KPTI,59.93,5.69
20180601,DDS,57.75,4.64
20180601,GOOS,57.15,3.55
20180601,CTLP,57.06,5.07
20180601,GKOS,56.53,3.71
20180601,MOMO,54.47,4.49
20180601,VNOM,54.31,3.67
20180601,TAL,54.1,3.75
20180601,KSS,53.19,3.58
20180601,UPLD,52.98,4.24
20180601,APPN,52.51,4.62
20180601,RARE,50.65,4.33
20180601,INGN,50.35,3.6
20180601,COLL,49.51,5.9
20180601,SUPN,47.76,4.24
20180601,HTHT,47.27,3.83
20180601,CATO,46.59,4.07
20180601,ITCI,44.36,4.21
20180601,DIN,44.29,3.68
20180601,VYGR,43.94,6.99
20180601,BPT,43.36,4.86
20180601,GLYC,42.47,4.35
20180601,MTCH,42.06,4.46
20180601,SEDG,41.71,5.83
20180601,Z,41.56,3.85
20180601,ZG,41.3,3.77
20180601,DDD,40.68,4.97
20180601,QNST,40.18,3.91
20180601,ERF,38.12,3.65
20180601,TPIC,37.72,3.7
20180601,BHVN,37.32,3.79
20180601,ARCB,36.95,4.27
20180601,CLSD,35.98,7.47
20180601,CLF,35.89,3.86
20180601,HIBB,35.77,4.29
20180601,NOAH,33.06,5.06
20180601,IRDM,32.37,3.69
20180601,FANH,31.46,5.37
20180601,TVTX,31.14,3.78
20180601,EDIT,31.01,6.35
20180601,ANF,30.99,3.93
