Date,Symbol,ROC130,ADRP20
20140606,RDNT,281.63,7.64
20140606,ALTO,268.09,5.79
20140606,VTNR,215.61,9.36
20140606,AGIO,140.93,7.03
20140606,REX,128.82,4.08
20140606,VIPS,119.83,4.81
20140606,MNKD,106.01,5.73
20140606,SRPT,96.64,4.78
20140606,BCRX,85.4,6.57
20140606,ARWR,84.79,7.88
20140606,THRM,80.59,3.87
20140606,GPRE,75.7,3.62
20140606,ILMN,70.02,3.57
20140606,PXLW,68.75,5.75
20140606,KNDI,68.62,5.91
20140606,AIM,67.09,6.51
20140606,FANG,61.99,3.62
20140606,CRK,58.67,3.53
20140606,PTCT,58.53,9.48
20140606,PANW,56.38,4.62
20140606,VNET,55.59,5.37
20140606,NBIX,54.55,3.99
20140606,RGEN,52.09,3.98
20140606,ZG,51.52,4.43
20140606,ANIK,39.45,4.16
20140606,IRDM,34.61,3.97
20140606,CMRX,34.18,7.33
20140606,SYNA,33.87,3.95
20140606,IMOS,32.13,3.68
20140606,YY,30.44,5.31
