Date,Symbol,ROC130,ADRP20
20180615,AMR,2816.67,4.31
20180615,HEAR,1022.73,10.16
20180615,TNDM,729.58,8.99
20180615,FOSL,339.49,4.92
20180615,GALT,335.32,9.24
20180615,MDGL,264.4,9.66
20180615,VKTX,244.32,12.2
20180615,ATRA,228.83,5.36
20180615,CRSP,209.87,7.91
20180615,ARWR,207.5,5.66
20180615,FATE,174.46,6.51
20180615,FI,148.52,3.91
20180615,GDS,147.67,5.23
20180615,VCEL,141.84,5.37
20180615,RUN,140.39,4.3
20180615,GTHX,139.53,7.48
20180615,CDNA,139.24,5.05
20180615,IMMR,130.63,3.73
20180615,MOMO,125.21,4.25
20180615,ETSY,124.37,3.64
20180615,GPRK,124.3,5.21
20180615,PTCT,124.18,3.97
20180615,BZUN,122.64,4.21
20180615,RCM,120.79,4.89
20180615,WTI,120.78,6.03
20180615,TUSK,120.76,5.49
20180615,RCKT,120.67,6.35
20180615,GOOS,118.87,3.87
20180615,QURE,110.34,4.88
20180615,VICR,106.35,3.84
20180615,WTW,104.91,3.53
20180615,WW,104.91,3.53
20180615,TCMD,104.3,4.22
20180615,APPN,103.95,4.38
20180615,ENPH,103.21,8.24
20180615,ATHM,101,3.97
20180615,TTD,98.9,4.01
20180615,BHVN,96.58,4.13
20180615,ZYME,96.04,9.42
20180615,CVNA,94.46,6.59
20180615,HRTX,93.85,4.62
20180615,SRPT,90.41,3.93
20180615,NOG,89.12,6.83
20180615,RGNX,88.12,4.91
20180615,AXGN,87.15,3.99
20180615,OKTA,86.77,4.81
20180615,LE,83.22,4.97
20180615,RARE,79.16,3.96
20180615,NTNX,77.95,4.3
20180615,CYRX,76.71,6.83
20180615,KPTI,75.45,4.99
20180615,CHRS,75.15,5.72
20180615,BGNE,75.11,5.3
20180615,STAA,73.59,3.85
20180615,CLSD,72.58,7.29
20180615,TGTX,66.06,4.7
20180615,HTHT,64.72,3.57
20180615,AMD,62.75,3.86
20180615,CTLP,60.95,4.03
20180615,MOV,60.33,3.57
20180615,CATO,60.1,4.13
20180615,IRTC,58.19,4
20180615,INGN,57.87,3.54
20180615,DK,57.74,4.23
20180615,FANH,57.47,6.77
20180615,VYGR,56.99,5.8
20180615,IOVA,56.73,6.12
20180615,DDS,55.78,4.23
20180615,YEXT,55.22,3.84
20180615,AGIO,53.25,3.91
20180615,DIN,52.94,3.56
20180615,RH,52.08,4.85
20180615,NVCR,51.47,3.75
20180615,W,47.98,3.71
20180615,DDD,47.93,3.82
20180615,GNK,45.96,4
20180615,EDIT,45.46,6.23
20180615,PSTG,45.39,3.84
20180615,COLL,44.22,4.99
20180615,SGH,43.58,5.83
20180615,VNET,43.52,5.1
20180615,ANF,42.44,4.62
20180615,CLF,41.27,3.59
20180615,GCO,40.87,3.63
20180615,IRDM,40.82,5.14
20180615,NOAH,38.1,4.51
20180615,CRK,37.93,6.66
20180615,GIII,35.32,3.57
20180615,MU,34.79,3.54
20180615,SYNA,33.81,3.51
20180615,GES,33.01,4.92
20180615,SCVL,32.32,3.89
20180615,SEDG,31.26,5.53
20180615,ERJ,30.69,3.68
20180615,LXRX,30.4,4.74
20180615,TAL,30.22,4.87
