Date,Symbol,ROC130,ADRP20
20231006,SLNO,958.18,13.98
20231006,CVNA,305.27,8.42
20231006,FNGR,300.62,15.19
20231006,AAOI,296.51,8.54
20231006,CDLX,284.64,9.08
20231006,GRPN,254.99,8.49
20231006,MLTX,193.02,4.92
20231006,VRT,184.68,4.08
20231006,TNGX,161.01,8.51
20231006,SMCI,156.98,4.8
20231006,APP,155.09,4.01
20231006,IONQ,148.62,7.78
20231006,QTRX,140.59,4.81
20231006,NUVL,139.41,7.2
20231006,WW,138.9,8.68
20231006,IMVT,133.74,7.37
20231006,CAMT,123.78,4.6
20231006,APLD,120,8.15
20231006,IRON,107.89,4.85
20231006,PETQ,98.67,4.39
20231006,PLTR,98.21,4.5
20231006,TTI,96.52,4.58
20231006,CRDO,85.48,3.52
20231006,CABA,84.73,9.22
20231006,ACHR,84.06,6.33
20231006,IDYA,81.18,3.76
20231006,ALXO,81.13,9.58
20231006,UEC,78.19,6.68
20231006,BHVN,72.81,6.31
20231006,UPST,68.6,5.78
20231006,CELH,67.27,4.06
20231006,VERA,63.76,6.53
20231006,DFH,63.75,4.14
20231006,CRNX,60.45,6.23
20231006,W,59.25,5.13
20231006,AFRM,58.9,6.2
20231006,ARLO,58.87,4.14
20231006,NR,57.76,3.81
20231006,PGY,57,7.4
20231006,RXST,56.91,4.21
20231006,TDS,56.44,3.97
20231006,JOBY,55.9,4.81
20231006,DKNG,55.67,3.96
20231006,ROAD,55.65,3.73
20231006,ONTO,54.77,3.87
20231006,EH,53.92,5.35
20231006,TIGR,53.31,5.06
20231006,ACMR,52.54,5.5
20231006,BBIO,52.44,4.49
20231006,AMR,50.97,3.84
20231006,SG,48.72,5.08
20231006,NXE,48.7,4.62
20231006,LPG,46.62,3.99
20231006,SYM,45.96,5.5
20231006,ROIV,45.95,5.74
20231006,BZH,45.79,3.79
20231006,CCJ,43.87,3.67
20231006,MNSO,43.55,4.23
20231006,TDW,43.31,4.13
20231006,KRYS,43.2,3.63
20231006,LEGN,42.95,4.08
20231006,SLG,41.66,4.61
20231006,UUUU,41.36,5.45
20231006,BILL,41.1,3.75
20231006,VIST,40.27,4.28
20231006,TARS,39.78,6
20231006,DBRG,35.74,3.99
20231006,GTLB,35.18,4.07
20231006,GCT,35.05,15.07
20231006,COCO,34.88,5.76
20231006,VNO,34.75,4.06
20231006,TAL,33.93,4.42
20231006,HCC,33.78,3.59
20231006,TSLA,33.76,3.64
20231006,BRZE,33.22,3.63
20231006,DBI,33.11,4.16
20231006,CCL,33,4.42
20231006,WRBY,32.77,4.37
20231006,SOFI,32.5,4.57
20231006,CNK,32.3,3.57
20231006,AKRO,31.89,4.97
20231006,CUK,31.74,4.21
20231006,SBOW,31.42,4.42
