Date,Symbol,ROC130,ADRP20
20150109,AGIO,205.12,6.02
20150109,ESPR,196.05,7.01
20150109,PBYI,191.77,5.04
20150109,BLUE,175.42,6.11
20150109,FOLD,126.67,6.63
20150109,OSPN,125.76,5.41
20150109,IONS,118.09,6.24
20150109,PTCT,100.75,6.01
20150109,AMBA,93.64,5.81
20150109,HA,91.1,3.97
20150109,NBIX,85.27,6.71
20150109,CMRX,80.47,5.74
20150109,EXAS,74.19,5
20150109,UAL,69.19,3.67
20150109,ALNY,64.8,5.25
20150109,LE,59.47,3.65
20150109,MGNX,58.53,7.82
20150109,TGTX,58.16,8.34
20150109,TNK,55.83,5.67
20150109,CERS,55.7,6.61
20150109,ANIP,55.29,5.75
20150109,GFI,53.04,5.26
20150109,BMRN,52.12,3.83
20150109,RDUS,51.72,8.77
20150109,INFN,51.19,3.55
20150109,OMER,45.18,5.47
20150109,CENX,45.13,4.67
20150109,FRO,44.85,11.25
20150109,HALO,44.19,6.8
20150109,ODP,43.95,4.01
20150109,ACAD,42.49,4.17
20150109,ZUMZ,41.47,3.87
20150109,NOAH,37.93,6.23
20150109,SMCI,35.68,3.83
20150109,INCY,34.11,4.16
20150109,ALKS,32.53,3.98
20150109,TSEM,32.19,4.05
20150109,DHT,31.31,4.84
20150109,RDWR,30.05,3.69
