Date,Symbol,ROC130,ADRP20
20130208,ACAD,292.16,6.75
20130208,NFLX,231.84,5.8
20130208,SRPT,214.92,5.51
20130208,ODP,170.48,4.57
20130208,BB,131.6,7.87
20130208,HOV,127.63,5.2
20130208,RDN,114.7,4.1
20130208,SPWR,109.27,4.54
20130208,FSLR,105.41,4.14
20130208,KBH,101.2,3.65
20130208,SLCA,98.03,3.86
20130208,TTWO,91.11,3.59
20130208,DK,89.5,3.8
20130208,DDD,79.81,5.91
20130208,SGMO,78.14,5.77
20130208,PHM,76.36,3.59
20130208,RBBN,69.81,4.02
20130208,TCOM,69.4,4.92
20130208,AGO,61.29,3.64
20130208,OPK,58.68,5.47
20130208,NBIX,54.86,4.17
20130208,BZH,49.51,3.84
20130208,EA,48.72,3.58
20130208,WNC,46.61,3.7
20130208,SNV,44.15,3.6
20130208,MHO,40.63,4.76
20130208,ALNY,37.13,4.05
20130208,BYD,33.73,3.53
20130208,EGHT,31.98,4.18
