Date,Symbol,ROC20,ADRP20
20210827,FULC,270.73,14
20210827,BYSI,202.52,13.3
20210827,PXLW,128.9,10.84
20210827,QNCX,87.38,10.6
20210827,ARCT,81.06,12
20210827,DVAX,81.05,7.92
20210827,DLPN,77.3,13.04
20210827,DYAI,67.7,11.88
20210827,SD,60.2,7.38
20210827,ENLV,57.5,10.09
20210827,EDIT,56.55,7.29
20210827,ANY,54.44,13.48
20210827,MDIA,48.39,20.78
20210827,BXC,45.9,6.58
20210827,MARA,45.49,8.24
20210827,VIR,40.11,6.6
20210827,SPT,38.51,4.79
20210827,BTBT,38.44,17.82
20210827,ATOM,38.13,7.72
20210827,BILL,37.31,4.36
20210827,PRTA,35.99,5.75
20210827,AMRN,35.75,5.61
20210827,M,35.24,5.31
20210827,HRMY,34.82,5.58
20210827,BOXL,34.38,7.17
20210827,AEHR,33.81,8.58
20210827,BTU,33.22,8.85
20210827,WHLM,32.72,11.55
20210827,VERU,32.31,5.81
20210827,GOVX,32.04,12.2
20210827,ORMP,31.85,10.04
20210827,ACI,31.44,3.87
20210827,GGAL,30.99,4.22
20210827,ASND,30.94,3.69
20210827,AUPH,30.53,8.04
