Date,Symbol,ROC65,ADRP20
20091211,SEED,165.15,10.52
20091211,CAAS,116.28,8.01
20091211,ONTO,71.55,9.63
20091211,DAN,69.22,5.22
20091211,DBI,67.84,3.66
20091211,CYD,64.13,6.48
20091211,MED,63.18,3.86
20091211,AMD,60.59,4.83
20091211,EWBC,56.74,4.25
20091211,TGNA,55.3,5.33
20091211,HL,55,5.84
20091211,CLF,53.38,4.37
20091211,SKX,52.8,3.57
20091211,TPX,45.41,3.63
20091211,VECO,42.56,4.12
20091211,DDS,40.28,3.84
20091211,MELI,40.01,4.72
20091211,DAL,38.89,4.67
20091211,SANM,34.61,4.31
20091211,INFN,32.53,3.69
20091211,SLG,31.16,3.93
