Date,Symbol,ROC130,ADRP20
20151002,SRPT,185.44,6.73
20151002,EXEL,118.89,6.01
20151002,BLDR,98.64,4.39
20151002,HRTX,91.96,11.22
20151002,SKX,84.8,3.64
20151002,EGRX,83.22,7.1
20151002,NFLX,75.77,4.72
20151002,ITCI,74.89,10.09
20151002,LXRX,74.3,7.83
20151002,RDUS,74.3,7.57
20151002,RARE,71.76,7.9
20151002,TREE,65.02,5.32
20151002,LGIH,60.28,4.93
20151002,CALM,54.98,3.53
20151002,MXL,54.64,4.29
20151002,CENTA,50.57,4.27
20151002,SPWH,49.37,3.72
20151002,INGN,48.88,3.95
20151002,SSRM,45.71,5.63
20151002,BCRX,45.16,6.05
20151002,DY,44.36,3.71
20151002,CARA,42.54,9.02
20151002,DXCM,39.87,4.17
20151002,AMED,36.36,4.83
20151002,CHUY,36.08,3.6
20151002,PLAY,36.02,3.55
20151002,INCY,34.26,7.02
20151002,TSE,34.25,4.5
20151002,AAOI,30.81,5.49
20151002,SUPN,30.36,7.36
