Date,Symbol,ROC65,ADRP20
20170804,DVAX,200.91,9.63
20170804,PBYI,131.58,4.94
20170804,BZUN,102.92,5.96
20170804,PETS,100.42,4.27
20170804,SGMO,92.22,5.78
20170804,MRAM,88.44,8.46
20170804,WTW,78.71,4.37
20170804,WW,78.71,4.37
20170804,BGNE,78.02,4.57
20170804,FOLD,76.87,4.95
20170804,LL,71.96,4.23
20170804,PTCT,63.9,5.48
20170804,NVCR,63.72,6.41
20170804,NRG,63.22,3.71
20170804,JKS,60.9,4.83
20170804,LNW,58.77,5.12
20170804,ALNY,49.89,3.89
20170804,CORT,48.6,4.46
20170804,YY,45.24,4.02
20170804,WB,44,3.8
20170804,SOHU,43.96,3.61
20170804,CSTM,42.55,6.83
20170804,OMER,40.33,5.11
20170804,TTD,40.16,4.43
20170804,AAOI,39.01,6.85
20170804,SQ,37.91,3.63
20170804,LITE,37.66,4.69
20170804,TAL,37.03,3.8
20170804,YRD,37.02,7.11
20170804,CONN,31.74,4.26
20170804,AGIO,31.35,3.93
20170804,MTW,30.56,3.78
20170804,SPWR,30.04,5.85
