Date,Symbol,ROC130,ADRP20
20140926,FOLD,198.17,5.58
20140926,PBYI,130.4,4.41
20140926,OSPN,127.99,5.36
20140926,CNET,113.44,21.95
20140926,CENX,97.67,4.47
20140926,SLCA,77.4,4.39
20140926,ENPH,76.31,5.9
20140926,PTCT,74.87,6.06
20140926,AGIO,70.16,5.79
20140926,SMCI,59.97,4.2
20140926,GLNG,58.32,3.61
20140926,SKX,57.67,3.61
20140926,BLUE,57.41,4.83
20140926,MACK,53.89,5.11
20140926,TPL,53.35,3.9
20140926,AMBA,50.49,5.92
20140926,PCRX,49.53,4.23
20140926,INVE,49.12,7.2
20140926,UTHR,44.24,4.52
20140926,VIPS,43.99,4.35
20140926,AMKR,40.65,3.59
20140926,PBR.A,40.37,4.87
20140926,RGEN,38.21,4.07
20140926,PBR,37.51,4.72
20140926,EXAS,34.53,4.41
20140926,REX,34.49,5.05
