Date,Symbol,ROC130,ADRP20
20100514,WNC,433.16,10.03
20100514,CRUS,190.06,7.55
20100514,TOVX,187.5,7.19
20100514,TCOM,156.06,4.96
20100514,LSCC,153.5,7.42
20100514,NR,119.68,6.75
20100514,WAL,118.62,6.4
20100514,EWBC,116.45,5.47
20100514,MTG,109.81,9.02
20100514,DDS,108.56,5.8
20100514,MBI,103.68,8.15
20100514,AGM,103.19,9.1
20100514,DAN,100.17,6.57
20100514,INCY,96.93,8.24
20100514,VIAV,95.65,5.86
20100514,ZION,94.52,5.79
20100514,LYV,88.9,5.14
20100514,ACTG,87.74,5
20100514,DAL,87.45,6.36
20100514,BIDU,86.72,4.02
20100514,BC,86.44,7.32
20100514,SANM,85.21,6.27
20100514,VECO,84.89,6.58
20100514,AMD,82.19,5.55
20100514,WBS,80.11,5.87
20100514,TGB,79.94,5.23
20100514,LZB,79.83,6.53
20100514,DPZ,79.47,4.94
20100514,NFLX,78.29,6.17
20100514,SNBR,77.55,8.1
20100514,IMAX,77.23,6.21
20100514,REGN,76.81,6.46
20100514,CRS,76.54,5
20100514,CAL,75.89,7.07
20100514,GIII,72.39,6.1
20100514,RF,71.73,5.39
20100514,SFL,70.66,4.12
20100514,BYD,70.54,7.02
20100514,FR,70.51,6.68
20100514,AKAM,70.24,4.38
20100514,AVNT,69.85,5.89
20100514,ALK,68.93,5.07
20100514,TPX,68.74,4.89
20100514,SMCI,68.62,5.41
20100514,NG,68.07,6.18
20100514,MGA,67.06,3.54
20100514,SLG,66.07,4.57
20100514,RDN,65.32,10.32
20100514,HOV,64.29,10.8
20100514,ATI,63.87,4.36
20100514,SOL,62.81,7.03
20100514,F,62.55,4.74
20100514,LXP,62.44,5.2
20100514,SKX,62.27,5.66
20100514,GPRE,61.5,5.91
20100514,CMG,61.44,4.42
20100514,BPOP,61.19,7.5
20100514,CATY,59.57,5.32
20100514,GIL,59.26,3.94
20100514,SNV,59.2,7.64
20100514,ASH,59.02,4.61
20100514,COLB,58.84,4.97
20100514,DIN,58.47,6.02
20100514,RGR,56.53,5.09
20100514,NKTR,56.44,5.43
20100514,PRGO,56.2,3.7
20100514,EQR,55.86,4.02
20100514,CQP,55.77,6.28
20100514,CMA,55.28,3.65
20100514,CAAS,54.78,7
20100514,LPX,54.53,7.76
20100514,NGD,54.52,5.32
20100514,EXR,54.49,3.85
20100514,KLIC,54.33,8.2
20100514,KEY,52.72,5.57
20100514,LULU,52.68,5.96
20100514,ODFL,52.35,3.97
20100514,CMI,52.01,4.75
20100514,SITC,51.93,4.78
20100514,LPL,51.8,3.54
20100514,LVS,51.45,6.61
20100514,JLL,51.41,4.12
20100514,OC,51.35,4.61
20100514,WPM,50.78,4.2
20100514,BYON,50.6,6.59
20100514,SII,49.67,3.71
20100514,TGI,48.98,4.04
20100514,FFIV,48.34,4.48
20100514,HST,48.31,4.54
20100514,BECN,47.69,3.98
20100514,GBX,47.46,5.93
20100514,TGNA,47.41,4.88
20100514,CLF,47.2,6.49
20100514,RMBS,46.87,3.91
20100514,DLX,46.86,4.53
20100514,WSM,46.69,4.75
20100514,CNK,46.51,3.77
20100514,DECK,46.47,4.86
20100514,GNW,46.25,6.11
20100514,CAKE,46.22,3.99
