Date,Symbol,ROC130,ADRP20
20210326,ALPP,7836.84,13.42
20210326,GEN,3224.62,15.01
20210326,OCGN,1880.56,14.2
20210326,GME,1809.28,24.4
20210326,MARA,1779.69,14.3
20210326,SUNW,1533.33,14.66
20210326,RIOT,1480.98,14.78
20210326,BNGO,1156.08,12.51
20210326,VANI,959.3,27.18
20210326,KOSS,920.77,21.52
20210326,CAN,835.48,20.37
20210326,ACRS,809.88,8.53
20210326,GEVO,802.11,13.55
20210326,AMTX,751.43,20.41
20210326,SM,745.79,9.58
20210326,ZDGE,718.24,15.5
20210326,DAC,677.16,9.07
20210326,MVIS,659.89,15.58
20210326,CPSH,648.75,12.89
20210326,ZKIN,620.59,23.23
20210326,KOPN,554.81,15.39
20210326,POLA,544.32,14.66
20210326,PLL,540,14.69
20210326,FRSX,535.66,13.25
20210326,SCKT,514.5,12.95
20210326,ANVS,477.11,14.51
20210326,NNDM,453.8,12.87
20210326,CBAT,443.01,9.85
20210326,CENN,431.54,10.64
20210326,MOGO,420.25,13.94
20210326,DDD,407.52,12.14
20210326,NCTY,407.02,19.17
20210326,CTRM,406.33,11.02
20210326,FCEL,406.11,12.13
20210326,CLNE,392.7,10.47
20210326,CHEK,387.8,14.56
20210326,VUZI,381.86,19.72
20210326,ORGO,380.3,9.32
20210326,SAVA,362.46,10.59
20210326,JMIA,347.54,11.63
20210326,SNDL,328.03,13.69
20210326,BLNK,327.06,11.55
20210326,FINV,323.93,13.04
20210326,EPIX,318.99,6.97
20210326,NMM,318.53,10.45
20210326,SOL,317.05,15.73
20210326,TLRY,313.48,12.41
20210326,DMTK,312.11,13.58
20210326,IZEA,309.09,13.68
20210326,SLE,305.91,23.8
20210326,MESA,300.6,10.41
20210326,VERU,293.75,8.13
20210326,MSTR,291,9.84
20210326,WAFU,283.64,15.36
20210326,DNMR,279.12,11.19
20210326,FUTU,278.76,11.88
20210326,PACB,277.98,10.55
20210326,ANTE,267.82,16.97
20210326,DLPN,266.02,16.89
20210326,EH,262.98,14.53
20210326,LXRX,262.96,6.69
20210326,BNED,257.99,9.04
20210326,ORMP,255.63,9.82
20210326,AVXL,252,9.44
20210326,HIMX,245.35,10.11
20210326,TPL,244.53,7.35
20210326,CTRN,244.11,7.67
20210326,UUUU,240.78,10.94
20210326,LC,240.4,12.12
20210326,CLPT,240.07,12.24
20210326,AR,236.66,6.92
20210326,GCI,236.48,8.1
20210326,SLCA,235.6,8.31
20210326,GRTS,233.03,8.24
20210326,SOS,232.07,18.68
20210326,SPWR,225.12,8.85
20210326,SIG,222.45,6.29
20210326,AVNW,221.78,9.14
20210326,WPRT,218.67,9.77
20210326,DQ,215.71,12.02
20210326,JFIN,214.08,19.9
20210326,CMRX,212.98,7.84
20210326,BALY,208.52,8.42
20210326,BW,208.2,9.5
20210326,OGI,207.02,11.2
20210326,OLN,206.64,5.3
20210326,KIRK,206.6,12.53
20210326,SLS,205.19,11.46
20210326,FNKO,204.85,10.38
20210326,BTBT,204.72,12.91
20210326,EOLS,204.13,13.39
20210326,WWR,201.16,11.74
20210326,LKCO,199.78,22.66
20210326,PLAY,198.12,6.17
20210326,ADD,196.08,14.05
20210326,GPRO,195.52,8.5
20210326,STIM,195,8.65
20210326,TIGR,193.51,14.46
20210326,ATKR,193.22,4.54
20210326,CYH,191.52,9.11
