Date,Symbol,ROC130,ADRP20
20220923,VTYX,232.44,8.96
20220923,PLRX,162.3,7.04
20220923,TCRT,136.77,21.13
20220923,TH,111.74,7.11
20220923,TNK,110.04,5.01
20220923,COGT,105.87,6.49
20220923,DCPH,104.06,6.1
20220923,VERU,101.18,11.59
20220923,STNG,99.2,5.15
20220923,ASC,98.05,5.33
20220923,INSW,91.91,4.07
20220923,RYTM,91.64,11.91
20220923,SGML,91.03,7.96
20220923,DAWN,86.06,5.81
20220923,TNP,83.22,6.13
20220923,EDU,82.15,4.95
20220923,AKRO,80.56,9.26
20220923,TMDX,80.12,6.17
20220923,STKL,71.1,4.24
20220923,CEIX,67.85,5.59
20220923,FSLR,67.79,4.53
20220923,MAXN,66.47,8.38
20220923,CRK,64,5.95
20220923,RXRX,62.99,8.38
20220923,VERV,60.01,7.37
20220923,DGII,56.7,4.04
20220923,IMCR,55.14,8.09
20220923,EURN,54.34,3.89
20220923,MRSN,53.75,6.03
20220923,MNTK,52.42,6.61
20220923,CPRX,51.21,5.89
20220923,AXSM,50.93,5.78
20220923,ENPH,50.71,5.6
20220923,PDD,50.16,5.32
20220923,GTHX,50.12,8.68
20220923,NERV,49.52,18.04
20220923,SLNG,49.4,11.14
20220923,CELH,48.14,5.93
20220923,SJT,46.87,4.44
20220923,DHT,46.67,3.93
20220923,EQT,45.18,5.12
20220923,PRVA,45.01,5.51
20220923,ARLP,43.58,4.96
20220923,CYTK,42.79,4.85
20220923,FRO,42.14,4.38
20220923,SWAV,41.83,5.12
20220923,AMPS,40.83,5.25
20220923,OLLI,39.95,4.3
20220923,RLMD,39.85,6.08
20220923,GOSS,38.74,5.32
20220923,NSSC,37.39,4.14
20220923,INVZ,37.3,6.81
20220923,YPF,36.32,7.01
20220923,FREY,36.08,8.4
20220923,CLFD,35.71,5.04
20220923,ALB,35.62,4.48
20220923,SNDX,35.34,4.66
20220923,AEHR,35.32,8.38
20220923,DINO,35.24,3.81
20220923,PTCT,34.32,4.58
20220923,SRPT,33.62,3.84
20220923,NFE,33.12,4.76
20220923,GFF,32.08,4.04
20220923,GEO,31.43,4.84
20220923,PBF,31.34,5.92
20220923,RVNC,31.27,6.64
