Date,Symbol,ROC20,ADRP20
20200814,MCRB,500.44,12.86
20200814,KODK,286.7,24.83
20200814,CZR,232.69,6.89
20200814,DRIO,169.61,14.16
20200814,PRPO,124.82,22.2
20200814,KNDI,124.03,18.67
20200814,PBI,123.44,10.3
20200814,FLGT,120.81,10.84
20200814,BGFV,111.78,14.05
20200814,OMI,106.42,9.65
20200814,EXPI,103.32,8.7
20200814,MXC,96.72,16.16
20200814,ARLO,94.01,12
20200814,APPS,93.58,7.06
20200814,BYON,90.8,10.67
20200814,SOHU,86.32,9.65
20200814,TUP,85.23,9.46
20200814,GRWG,83.89,8.7
20200814,FAT,83.24,10.13
20200814,JMIA,76.54,17.5
20200814,TRUE,75.34,9.21
20200814,IMRN,73.94,16.34
20200814,BLNK,71.21,13.6
20200814,ATHE,70.86,10.47
20200814,LPCN,59.7,8.27
20200814,COHN,55.87,22.8
20200814,PENN,55.73,8.34
20200814,KZIA,54.43,10.15
20200814,LPSN,53.27,5.49
20200814,VSTO,52.26,6.16
20200814,EAT,52.22,6.11
20200814,CELH,49.69,7.41
20200814,LAD,49.01,4.71
20200814,AMD,47.71,5.15
20200814,IMUX,46.67,7.84
20200814,CARS,46.19,7.01
20200814,IRTC,44.89,7.28
20200814,ADT,44.13,5.91
20200814,W,43.63,5.93
20200814,BBWI,43.45,4.07
20200814,GLNG,42.9,6.94
20200814,BVN,42.3,5.03
20200814,CRNC,40.74,6.56
20200814,CVNA,39.39,5.83
20200814,RVLV,39.31,5.73
20200814,PINS,39.11,4.66
20200814,BIG,38.53,4.9
20200814,COOP,38.2,4.6
20200814,CNX,38.09,6.82
20200814,ECOR,37.58,10.87
20200814,BLDR,37.28,4.96
20200814,BCOV,37.04,5.73
20200814,PACB,36.9,5.9
20200814,GPRE,36.8,5.43
20200814,FOSL,36.08,7.94
20200814,EQT,35.9,6.16
20200814,CRK,35.36,7.15
20200814,SGRY,35.04,6.59
20200814,RRC,34.87,6.5
20200814,BFX,34.84,7.26
20200814,GTLS,34.67,4.19
20200814,FVRR,33.93,6.57
20200814,FOXF,33.76,5.18
20200814,CALX,33.52,5.73
20200814,EDSA,33.33,15.19
20200814,MOS,32.96,4.42
20200814,KAR,32.87,3.97
20200814,SEM,32.82,4.52
20200814,ACMR,32.38,7.13
20200814,HL,32.17,6.79
20200814,GPI,32.15,5.27
20200814,HOUS,31.93,4.55
20200814,PRK,31.34,3.73
20200814,ABR,31.13,3.94
20200814,CDE,30.9,6.23
