Date,Symbol,ROC20,ADRP20
20230106,KALA,494.94,22.17
20230106,MDGL,317.34,8.7
20230106,VVOS,302.63,23.98
20230106,VKTX,125.07,9.75
20230106,VRNA,107.47,10.05
20230106,EH,91.83,18.48
20230106,RNA,89.94,11.33
20230106,MOMO,87.05,8.98
20230106,IQ,84.23,9.86
20230106,DADA,70.63,11.97
20230106,ORIC,69.67,11.2
20230106,KC,68.46,10.01
20230106,ACLX,66.02,8.48
20230106,CABA,58.88,16.1
20230106,PTGX,52.55,7.18
20230106,FULC,51.79,10.69
20230106,NINE,50.96,10.31
20230106,TAL,48.52,10.84
20230106,WVE,44.75,11.83
20230106,NVCR,44.71,6.19
20230106,CHRS,44.28,9.47
20230106,ZH,43.08,11.12
20230106,DCPH,42.64,5.69
20230106,ZLAB,40.44,7.25
20230106,ROIV,40.15,7.31
20230106,ORMP,38.27,8.93
20230106,ETNB,38.2,9.28
20230106,RAPT,38.07,8.3
20230106,QFIN,36.58,4.91
20230106,IMVT,34.88,5.1
20230106,ATEC,32.7,6.22
20230106,ACIW,32.68,3.77
20230106,EDU,32.31,6.76
20230106,BILI,31.91,8.14
20230106,PDSB,31.11,9.73
20230106,COLL,31,3.85
20230106,SBH,30.42,3.9
