Date,Symbol,ROC20,ADRP20
20230519,GSIT,287.1,16.15
20230519,NNOX,190.57,13.32
20230519,APLD,168.65,11.71
20230519,MINM,107.09,42.47
20230519,MRSN,81.46,8.39
20230519,EVLV,75.24,7.02
20230519,ATOM,71.02,9.75
20230519,VYGR,65.24,7.71
20230519,UPST,53.46,8.97
20230519,SMCI,52.99,5.73
20230519,APP,52.89,4.55
20230519,BLBD,52.65,6.19
20230519,ACVA,48.35,4.95
20230519,IDYA,45.81,5.91
20230519,CELH,45.38,4.35
20230519,QTRX,45.36,8.23
20230519,RXST,44,5.4
20230519,PLTR,43.15,5.29
20230519,IONQ,42.08,7.06
20230519,GRBK,40.5,3.83
20230519,LPRO,39.83,4.83
20230519,ARLO,37.85,5.08
20230519,DDOG,36.88,4.24
20230519,IMVT,36.84,5
20230519,PAGS,36.81,4.93
20230519,UPBD,36.57,3.8
20230519,SANA,35.88,7.96
20230519,PRTA,35.4,4.94
20230519,TGTX,35.21,7.17
20230519,AVDL,35.17,7.31
20230519,JOBY,33.07,6.77
20230519,GT,32.89,4.56
20230519,TNYA,32.61,13.73
20230519,AZUL,32.08,6.49
20230519,SPRY,31.04,10.12
