Date,Symbol,ROC65,ADRP20
20171020,CDNA,350,10.42
20171020,MRNS,215.48,12.54
20171020,VYGR,133.33,9.36
20171020,QURE,132.73,9.23
20171020,BYON,129.61,8.25
20171020,RCKT,129.33,14.38
20171020,DVAX,113.61,4.9
20171020,IZEA,104.17,14.9
20171020,KNDI,91.57,10.16
20171020,CAPR,81.1,15.66
20171020,TOVX,74.89,5.94
20171020,RGNX,73.28,5.15
20171020,NTLA,70.82,6.93
20171020,VNET,70.13,6.13
20171020,INSM,62.83,3.8
20171020,FGEN,55.04,3.5
20171020,EDIT,52.54,7.26
20171020,CTMX,50.56,4.79
20171020,YRD,49.54,5.2
20171020,BLUE,48.8,5
20171020,ICHR,45.82,5.33
20171020,HTHT,44.58,3.98
20171020,ACLS,44.54,3.69
20171020,TAL,42.9,3.6
20171020,ALNY,42.47,3.54
20171020,TROX,42.17,4.16
20171020,CORT,42.01,5.08
20171020,SGMO,40.84,5.78
20171020,YY,37.83,4.1
20171020,ZUMZ,37.35,4.23
20171020,UCTT,36.9,4.76
20171020,CSTM,34.78,3.8
20171020,PBYI,31.56,3.88
