Date,Symbol,ROC20,ADRP20
20210625,AEMD,187.64,14.05
20210625,ATOS,171.07,16.5
20210625,MRIN,135.19,9.21
20210625,VTNR,133.83,13.03
20210625,AMC,103.85,20.52
20210625,WULF,103.73,10.04
20210625,AVXL,99.76,9.27
20210625,LEDS,99.48,24.3
20210625,ENTX,84.26,9.28
20210625,ANVS,83,14.17
20210625,ANY,81.16,16.97
20210625,SPCE,79.83,8.79
20210625,RAPT,79.72,8.94
20210625,ITRM,68.29,8.49
20210625,ASTH,62.4,5.59
20210625,APPN,57.89,7.51
20210625,LKCO,57.86,10.79
20210625,VTLE,55.96,6.64
20210625,PRTA,53.99,9.94
20210625,EH,53.87,10.77
20210625,ZDGE,48.36,7.71
20210625,CXW,46.13,5.12
20210625,SWBI,43.83,4.93
20210625,QFIN,42.21,8.35
20210625,SAVA,41.03,10.19
20210625,DOCU,40.02,3.63
20210625,LE,39.52,6.82
20210625,LOOP,38.6,11.87
20210625,DDS,37.72,6.92
20210625,PR,37.27,6.35
20210625,RENB,37.22,12.81
20210625,GSHD,36.04,4.52
20210625,FRHC,35.77,3.59
20210625,DRIO,35.62,7.81
20210625,LX,35.37,7.94
20210625,ACMR,34.41,5.97
20210625,BLFS,34.2,4.54
20210625,LI,33.95,5.39
20210625,SM,33.92,6.5
20210625,CLNE,33.5,10.37
20210625,CARV,32.97,14.65
20210625,CARM,31.96,7.11
20210625,PTIX,30.58,15.03
20210625,RDNT,30.16,5.18
20210625,BIIB,30.13,6.06
20210625,LMND,30.12,6.25
20210625,TTD,30.04,4.67
20210625,MDB,30.03,4.09
