Date,Count,Symbol,ADRP20,ROC20_Rank,ROC20_Value,ROC65_Rank,ROC65_Value,ROC130_Rank,ROC130_Value
20230303,146,PACB,6.71,,,,,97,42.61
20230303,147,PR,5.4,,,,,98,42.55
20230303,148,CHX,4.19,,,,,100,42.12
20230310,1,UVE,4.92,1,54.36,13,70.78,58,57.83
20230310,2,PTGX,6.72,2,46.89,3,220.51,7,172.33
20230310,3,MAXN,7.24,3,43.67,,,84,44.89
20230310,4,NEO,6.48,4,42,41,42.12,45,66.53
20230310,5,NRDS,6.94,5,37.98,21,60.05,32,85.89
20230310,6,ARLO,5.69,6,33.25,22,59.38,,
20230310,7,LAZR,10.29,7,32.13,,,,
20230310,8,KALA,14.01,8,31.63,1,278.51,,
20230310,9,FSLY,7.79,9,31.05,46,38.37,66,52.57
20230310,10,INDI,4.68,10,31,,,,
20230310,11,MDGL,5.41,,,2,231.6,1,227.87
20230310,12,VKTX,5.02,,,4,160.71,3,220.43
20230310,13,IQ,7.14,,,5,132.06,20,97.04
20230310,14,MTW,4.79,,,6,85.67,28,89.23
20230310,15,SHC,4.35,,,7,83.89,,
20230310,16,RNA,5.96,,,8,83.63,,
20230310,17,AUPH,6.59,,,9,79.02,,
20230310,18,ASRT,7.38,,,10,74.47,9,132.39
20230310,19,DUOL,4.86,,,11,72.9,,
20230310,20,TGTX,6.71,,,12,72.55,26,91.3
20230310,21,IOT,5.15,,,14,69.82,72,49.61
20230310,22,AI,10.09,,,15,69.35,78,46.49
20230310,23,RIG,6.45,,,16,68.26,22,96.47
20230310,24,INTA,4.52,,,17,68.25,6,174.68
20230310,25,ALGN,3.66,,,18,66.46,,
20230310,26,MNSO,4.76,,,19,65.53,5,192.23
20230310,27,PLRX,4.51,,,20,64.59,,
20230310,28,MORF,6.18,,,23,59.3,80,45.9
20230310,29,CYH,7.18,,,24,58.91,21,97
20230310,30,SYM,7.23,,,25,58.01,86,43.73
20230310,31,ACLS,4.51,,,26,54.4,23,94.63
20230310,32,BBIO,8.72,,,27,53.33,,
20230310,33,GGAL,4.71,,,28,53.27,93,41.25
20230310,34,ACVA,6.18,,,29,49.7,71,49.7
20230310,35,RAPT,5.76,,,30,49.43,,
20230310,36,ATEC,5.18,,,31,46.67,31,88.16
20230310,37,RELY,5.33,,,32,45.59,91,41.51
20230310,38,BORR,5.11,,,33,44.92,41,72.73
20230310,39,STVN,5.26,,,34,44.18,97,40.32
20230310,40,TDW,4.77,,,35,44.11,16,105.47
20230310,41,WFRD,4.29,,,36,44.02,12,118.7
20230310,42,FTAI,3.86,,,37,44.01,87,43.67
20230310,43,ETNB,6.51,,,38,43.88,8,167.86
20230310,44,FOUR,5.29,,,39,43.09,59,57.47
20230310,45,HROW,5.62,,,40,42.37,19,98.65
20230310,46,YEXT,5.26,,,42,40.13,17,104.81
20230310,47,VTYX,5.15,,,43,39.62,37,78.35
20230310,48,EDU,4.84,,,44,39.54,82,45.26
20230310,49,SVC,4.49,,,45,38.76,68,51.4
20230310,50,ACLX,4.73,,,47,38.26,81,45.59
20230310,51,NVDA,3.76,,,48,38.26,48,64.78
20230310,52,ACCD,6.03,,,49,38.25,,
20230310,53,NVTS,8.44,,,50,38.03,,
20230310,54,LTH,4.59,,,51,37.12,76,46.81
20230310,55,YPF,5.29,,,52,36.89,27,89.5
20230310,56,SKYT,10.26,,,53,36.34,,
20230310,57,EXAS,4.48,,,54,36.09,44,71.05
20230310,58,RVNC,5.1,,,55,35.69,,
20230310,59,ALGM,3.55,,,56,35.4,18,99.64
20230310,60,VIST,4.29,,,57,34.63,30,88.51
20230310,61,SMG,3.98,,,58,34.42,,
20230310,62,NVEI,4.38,,,59,34.36,,
20230310,63,NTRA,5.25,,,60,34.02,,
20230310,64,HIMS,5.56,,,61,33.68,88,43.52
20230310,65,TK,4.16,,,62,33.11,40,73.16
20230310,66,VRNA,5.11,,,63,33.09,43,72.33
20230310,67,ASAN,6.36,,,64,32.99,,
20230310,68,OIS,5.94,,,65,32.56,34,83.16
20230310,69,MELI,3.57,,,66,32.45,,
20230310,70,EH,8.21,,,67,32.29,51,62.56
20230310,71,PARR,4.07,,,68,31.72,67,51.48
20230310,72,HUBS,3.84,,,69,31.52,,
20230310,73,OKTA,4.04,,,70,30.82,,
20230310,74,MLCO,3.87,,,71,30.22,10,131.1
20230310,75,SSTK,3.51,,,72,30.09,,
20230310,76,AKRO,4.18,,,,,2,226.88
20230310,77,IMVT,4.04,,,,,4,195.63
20230310,78,NINE,8.47,,,,,11,124.92
20230310,79,AEHR,8.69,,,,,13,116.2
20230310,80,OII,4.75,,,,,14,115.63
20230310,81,ROIV,5.57,,,,,15,114.89
20230310,82,TNK,4.77,,,,,24,92.58
20230310,83,FDMT,7.46,,,,,25,92.16
20230310,84,HLX,4.89,,,,,29,89.18
20230310,85,ASC,4.65,,,,,33,85.56
20230310,86,TGLS,4.61,,,,,35,82.01
20230310,87,FTI,4.11,,,,,36,81.07
20230310,88,ANF,4.02,,,,,38,74.68
20230310,89,PRTA,4.69,,,,,39,74.28
20230310,90,EGO,3.78,,,,,42,72.4
20230310,91,BBW,4.3,,,,,46,66.31
20230310,92,LSCC,3.74,,,,,47,65.94
20230310,93,INSW,4.05,,,,,49,64.28
20230310,94,ZETA,4.99,,,,,50,62.64
20230310,95,DO,5.77,,,,,52,62.54
20230310,96,FSLR,3.87,,,,,53,62.49
20230310,97,RYAM,5.99,,,,,54,61.32
20230310,98,MOD,3.65,,,,,55,61.31
20230310,99,SGML,6.39,,,,,56,60.54
20230310,100,CROX,4.59,,,,,57,57.93
20230310,101,HEES,3.57,,,,,60,56.74
20230310,102,TNP,4.47,,,,,61,56.57
20230310,103,EVER,6.03,,,,,62,56.05
20230310,104,STRL,3.62,,,,,63,55.54
20230310,105,FRO,3.92,,,,,64,53.77
20230310,106,FGEN,3.57,,,,,65,53.71
20230310,107,MANU,5.47,,,,,69,49.93
20230310,108,BVN,3.78,,,,,70,49.71
20230310,109,CECO,5.19,,,,,73,49.09
20230310,110,BTAI,6.56,,,,,74,47.05
20230310,111,PCVX,3.76,,,,,75,46.99
20230310,112,SMCI,5.14,,,,,77,46.54
20230310,113,TME,3.57,,,,,79,46.3
20230310,114,PI,5,,,,,83,45.11
20230310,115,STNG,3.81,,,,,85,44
20230310,116,WING,4.11,,,,,89,42.69
20230310,117,CLB,4.87,,,,,90,42.61
20230310,118,VERX,5.43,,,,,92,41.46
20230310,119,PR,5.23,,,,,94,40.94
20230310,120,PACB,6.62,,,,,95,40.92
20230310,121,INFN,4.09,,,,,96,40.7
20230310,122,DADA,6.18,,,,,98,40.16
20230310,123,BOWL,4.02,,,,,99,39.57
20230310,124,TXG,5.65,,,,,100,39.49
20230317,1,UVE,5.54,1,46.14,10,78.12,53,52.59
20230317,2,PTGX,7.09,2,43.72,3,186.7,7,153.62
20230317,3,ASAN,6.33,3,36.94,55,41.67,,
20230317,4,DUOL,5.17,4,34.24,11,77.74,,
20230317,5,ARLO,6.43,5,33.56,16,69.21,,
20230317,6,RELY,5.27,6,32.67,31,51.95,85,36.17
20230317,7,OSPN,5.81,7,31.56,38,50.29,26,69.86
20230317,8,LNTH,3.8,8,30.06,53,41.73,,
20230317,9,MDGL,5.15,,,1,294.29,1,286.39
20230317,10,VKTX,5.2,,,2,233.24,2,275.56
20230317,11,SHC,4.44,,,4,107.81,,
20230317,12,AUPH,6.81,,,5,101.91,,
20230317,13,RIOT,9.21,,,6,94.24,,
20230317,14,IQ,6.91,,,7,92.9,15,102.08
20230317,15,HUT,9.52,,,8,86.14,,
20230317,16,RNA,5.98,,,9,78.35,,
20230317,17,COIN,9.44,,,12,76.01,,
20230317,18,MTW,5.48,,,13,74.22,32,64.63
20230317,19,NRDS,6.63,,,14,73.95,49,54.8
20230317,20,TGTX,6.96,,,15,72.78,14,105.13
20230317,21,ALGN,3.66,,,17,64.54,,
20230317,22,AI,9.24,,,18,63.79,68,43.94
20230317,23,RRGB,6.36,,,19,63.36,54,52.51
20230317,24,INTA,4.26,,,20,62.68,9,130.32
20230317,25,FSLY,6.64,,,21,60.96,41,57.51
20230317,26,RDFN,8.79,,,22,60.94,,
20230317,27,SYM,7.35,,,23,60.14,35,63.21
20230317,28,KC,7.41,,,24,57.63,16,98.43
20230317,29,MNSO,4.86,,,25,56.95,5,201.72
20230317,30,ASRT,8.02,,,26,56.3,11,112.77
20230317,31,BORR,5.07,,,27,54.85,45,56.7
20230317,32,NVTS,8.98,,,28,54.72,,
20230317,33,HROW,5.89,,,29,54.31,20,91.19
20230317,34,ACLS,4.71,,,30,53.85,18,95.43
20230317,35,MORF,5.98,,,32,51.8,71,41.47
20230317,36,NEO,6.59,,,33,51.04,24,73.59
20230317,37,AGL,4.78,,,34,50.93,,
20230317,38,INDI,4.4,,,35,50.66,,
20230317,39,SIBN,5.2,,,36,50.58,,
20230317,40,SDGR,5.45,,,37,50.44,,
20230317,41,BBIO,8.38,,,39,48.41,,
20230317,42,ATEC,5.16,,,40,48.26,22,83.45
20230317,43,ETNB,7.38,,,41,48.1,6,160.25
20230317,44,NVDA,3.58,,,42,46.71,23,78.81
20230317,45,NVEI,4.78,,,43,46.7,,
20230317,46,ACVA,5.05,,,44,45.64,84,36.52
20230317,47,RVNC,5.4,,,45,45.12,,
20230317,48,PLRX,5.06,,,46,44.76,,
20230317,49,NTRA,5.08,,,47,44.39,,
20230317,50,CYH,6.55,,,48,44.29,46,56.35
20230317,51,RIG,7.22,,,49,43.99,57,50.13
20230317,52,VRNA,5.37,,,50,43.63,25,70.33
20230317,53,ZUO,4.32,,,51,42.63,,
20230317,54,SMG,3.86,,,52,42.5,,
20230317,55,YEXT,5.95,,,54,41.73,17,95.94
20230317,56,CRNC,3.62,,,56,40.97,99,32.44
20230317,57,LGF.A,5.05,,,57,40.32,,
20230317,58,LGF.B,5.2,,,58,39.93,,
20230317,59,EXAS,4.59,,,59,39.64,47,56.06
20230317,60,FGEN,3.8,,,60,39.28,48,55.28
20230317,61,IOT,5.33,,,61,38.83,66,45.75
20230317,62,ALGM,3.81,,,62,38.68,19,91.51
20230317,63,IAS,4.63,,,63,38.47,58,49.59
20230317,64,AMD,4.06,,,64,38.45,,
20230317,65,SQSP,3.51,,,65,37.13,,
20230317,66,TXG,5.54,,,66,37.12,90,34.07
20230317,67,CARG,3.78,,,67,36.8,,
20230317,68,MELI,3.56,,,68,36.46,,
20230317,69,MSTR,7.2,,,69,36.45,,
20230317,70,VIST,5,,,70,35.67,40,58.52
20230317,71,HIMS,6.19,,,71,35.65,65,45.81
20230317,72,STVN,5.17,,,72,35.64,,
20230317,73,KTOS,3.75,,,73,35.42,,
20230317,74,AEHR,8.71,,,74,34.77,10,122.26
20230317,75,GGAL,5.27,,,75,34.54,,
20230317,76,FTAI,4.47,,,76,34.44,88,34.89
20230317,77,GRBK,3.58,,,77,33.97,86,35.36
20230317,78,HUBS,3.8,,,78,33.9,,
20230317,79,ACCD,6.3,,,79,32.89,,
20230317,80,FSLR,3.81,,,80,32.83,63,46.97
20230317,81,CERT,4.24,,,81,31.76,79,37.59
20230317,82,RBLX,4.96,,,82,31.12,,
20230317,83,GLBE,5.54,,,83,30.87,,
20230317,84,MYGN,5.72,,,84,30.69,,
20230317,85,SFIX,8.13,,,85,30.43,,
20230317,86,PARR,4.55,,,86,30.27,69,43.91
20230317,87,CDMO,5.99,,,87,30.12,,
20230317,88,AKRO,4.95,,,,,3,243.55
20230317,89,IMVT,4.08,,,,,4,210
20230317,90,ROIV,5.28,,,,,8,141
20230317,91,MLCO,4.01,,,,,12,112.18
20230317,92,ADEA,4.76,,,,,13,106.78
20230317,93,FDMT,8.89,,,,,21,89.85
20230317,94,OII,5.38,,,,,27,67.85
20230317,95,WFRD,4.73,,,,,28,66.98
20230317,96,EGO,4.17,,,,,29,66.95
20230317,97,BBW,4.57,,,,,30,66.69
20230317,98,PRTA,4.94,,,,,31,66.16
20230317,99,TME,3.78,,,,,33,64.57
20230317,100,HLX,5.23,,,,,34,63.86
20230317,101,TDW,5.27,,,,,36,62.55
20230317,102,LSCC,4.05,,,,,37,61.83
20230317,103,ANF,4.26,,,,,38,60.25
20230317,104,VTYX,4.95,,,,,39,58.74
20230317,105,TK,4.47,,,,,42,57.22
20230317,106,TRMD,3.93,,,,,43,57.07
20230317,107,TGLS,5.07,,,,,44,56.94
20230317,108,ACLX,5.05,,,,,50,53.93
20230317,109,MANU,5.3,,,,,51,53.43
20230317,110,OIS,6.02,,,,,52,53.05
20230317,111,FRPT,6.37,,,,,55,50.9
20230317,112,TNK,4.85,,,,,56,50.63
20230317,113,MOMO,3.89,,,,,59,49.53
20230317,114,CROX,4.36,,,,,60,48.75
20230317,115,ASC,4.73,,,,,61,48.43
20230317,116,WNC,3.53,,,,,62,48.2
20230317,117,STRL,3.79,,,,,64,46.14
20230317,118,CARS,4.36,,,,,67,45.06
20230317,119,SMCI,5.12,,,,,70,42.79
20230317,120,FOUR,4.92,,,,,72,41.35
20230317,121,EH,8.04,,,,,73,40.95
20230317,122,VIPS,4.02,,,,,74,39.74
20230317,123,EVER,5.7,,,,,75,39.7
20230317,124,INFN,4.93,,,,,76,38.65
20230317,125,PI,4.91,,,,,77,37.7
20230317,126,COLL,3.94,,,,,78,37.66
20230317,127,SVC,4.49,,,,,80,37.39
20230317,128,MOD,3.96,,,,,81,37.36
20230317,129,TMDX,5.2,,,,,82,37.29
20230317,130,FTI,4.78,,,,,83,36.62
20230317,131,CECO,5.4,,,,,87,35.1
20230317,132,KTB,3.62,,,,,89,34.6
20230317,133,HL,3.89,,,,,91,34.05
20230317,134,IGT,3.74,,,,,92,33.87
20230317,135,SGML,6.42,,,,,93,33.29
20230317,136,BTAI,7.35,,,,,94,33.01
20230317,137,PCVX,4,,,,,95,32.87
20230317,138,EDU,5.14,,,,,96,32.6
20230317,139,WK,3.55,,,,,97,32.52
20230317,140,CLDX,4.82,,,,,98,32.49
20230317,141,SAIA,3.52,,,,,100,32.4
20230324,1,CRBP,16.47,1,144.64,10,97.98,,
20230324,2,RRGB,6.09,2,64,9,107.65,26,84.82
20230324,3,KC,8.21,3,63.38,17,87.2,4,202.4
20230324,4,MAXN,8.05,4,57.55,,,,
20230324,5,DUOL,5.62,5,56.62,13,89.6,,
20230324,6,ONON,4.96,6,53.09,11,93.76,36,74.92
20230324,7,LFST,6.83,7,47.66,51,54.26,,
20230324,8,RIOT,10.19,8,47.02,5,125.92,,
20230324,9,ARLO,6.71,9,40.63,29,71.43,,
20230324,10,ASAN,6.54,10,39.48,68,45.86,,
20230324,11,NVEI,4.74,11,37.86,42,61.63,,
20230324,12,SE,5.22,12,37.28,48,55.38,,
20230324,13,AGL,4.67,13,35.84,25,74.41,,
20230324,14,YEXT,5.94,14,35.43,69,45.21,22,91.91
20230324,15,KALA,15.75,15,35.39,1,290.23,,
20230324,16,SYM,8.27,16,30.84,22,77.27,49,66.39
20230324,17,CERT,4.57,17,30.74,67,46.35,48,66.43
20230324,18,SQSP,3.52,18,30.18,64,47.59,99,43.09
20230324,19,FSLR,3.98,19,30.18,97,34.66,68,55.44
20230324,20,CDTX,14.06,,,2,140.91,95,43.92
20230324,21,PTGX,7.19,,,3,131.36,9,147.97
20230324,22,AUPH,7.06,,,4,129.62,,
20230324,23,MLTX,11.82,,,6,124.81,5,185.21
20230324,24,SHC,4.17,,,7,108.17,,
20230324,25,AI,9.06,,,8,108.15,32,80.11
20230324,26,COIN,9.33,,,12,92.86,,
20230324,27,NVTS,7.85,,,14,88.41,,
20230324,28,NRDS,5.93,,,15,87.58,66,56.83
20230324,29,FSLY,6.11,,,16,87.49,38,72.74
20230324,30,RELY,4.56,,,18,85.29,70,55.15
20230324,31,IQ,6.45,,,19,82.89,12,118.53
20230324,32,TGTX,6.85,,,20,82.84,13,116.49
20230324,33,UVE,4.89,,,21,82.5,71,54.53
20230324,34,BBIO,8.68,,,23,74.47,,
20230324,35,MTW,4.82,,,24,74.42,24,86.34
20230324,36,SFIX,8.13,,,26,74.35,,
20230324,37,INTA,4.38,,,27,73.56,8,152.56
20230324,38,BORR,5.13,,,28,72.12,28,83.12
20230324,39,AEHR,8.94,,,30,68.79,11,145.21
20230324,40,LGF.A,5.35,,,31,68.17,,
20230324,41,LGF.B,5.38,,,32,67.82,,
20230324,42,ASRT,7.55,,,33,66.01,10,146.22
20230324,43,ZUO,4.64,,,34,65.07,,
20230324,44,ETNB,9.75,,,35,65.01,7,158.25
20230324,45,NVDA,3.65,,,36,64.75,19,102.9
20230324,46,SIBN,4.84,,,37,64.48,,
20230324,47,ACLS,4.82,,,38,63.73,15,110.11
20230324,48,ACCD,6.59,,,39,63.39,,
20230324,49,RVNC,5.52,,,40,63.15,,
20230324,50,NEO,5.67,,,41,62.52,43,69.21
20230324,51,RDFN,8.21,,,43,61.62,,
20230324,52,IAS,4.89,,,44,60,27,84.21
20230324,53,RBLX,4.94,,,45,59.73,,
20230324,54,ALGM,3.96,,,46,55.87,16,107.9
20230324,55,LNTH,3.88,,,47,55.43,,
20230324,56,MNSO,5.38,,,49,54.91,3,209.81
20230324,57,ALGN,3.8,,,50,54.31,,
20230324,58,EH,7.06,,,52,53.92,53,64.44
20230324,59,HROW,5.54,,,53,53.63,18,104.89
20230324,60,PERI,3.86,,,54,53,33,79.55
20230324,61,VRNA,5.39,,,55,52.93,20,102.45
20230324,62,MORF,5.49,,,56,52.29,,
20230324,63,DKNG,5.19,,,57,52.06,,
20230324,64,AMD,4.43,,,58,51.65,,
20230324,65,WBD,4.47,,,59,51.35,,
20230324,66,ATEC,5.01,,,60,50.95,25,85.25
20230324,67,MSTR,7.83,,,61,50.8,,
20230324,68,INDI,4.7,,,62,48.71,,
20230324,69,ACVA,4,,,63,48.45,86,47.05
20230324,70,OSPN,6.17,,,65,47.47,30,81.22
20230324,71,IOT,5.27,,,66,46.68,97,43.55
20230324,72,NSSC,4.18,,,70,45.03,,
20230324,73,GLBE,5.04,,,71,44.96,,
20230324,74,EB,5.32,,,72,44.86,,
20230324,75,MYGN,5.4,,,73,44.02,,
20230324,76,TXG,5.45,,,74,42.9,55,63.72
20230324,77,HIMS,6.06,,,75,42.45,56,62.07
20230324,78,SMCI,5.32,,,76,41.56,34,77.9
20230324,79,SNAP,5.55,,,77,41.15,,
20230324,80,FTAI,4.48,,,78,41,98,43.15
20230324,81,SMG,4.06,,,79,40.31,,
20230324,82,GRBK,3.62,,,80,39.54,82,49.3
20230324,83,BIDU,3.94,,,81,39.43,,
20230324,84,CARG,3.56,,,82,39.34,,
20230324,85,TK,4.79,,,83,38.62,41,71.55
20230324,86,CNK,4.69,,,84,38.21,,
20230324,87,NTRA,4.73,,,85,38.04,,
20230324,88,HUBS,3.61,,,86,37.65,,
20230324,89,SITM,5.14,,,87,37.11,65,56.93
20230324,90,TTD,4.21,,,88,36.98,,
20230324,91,RIG,6.76,,,89,36.45,23,87.79
20230324,92,GDRX,5.71,,,90,36.32,,
20230324,93,PLRX,4.91,,,91,35.67,,
20230324,94,CARS,4.03,,,92,35.61,54,64.18
20230324,95,LSCC,4.18,,,93,35.49,35,75.62
20230324,96,MPWR,3.92,,,94,35.21,,
20230324,97,TMDX,4.88,,,95,34.78,81,49.48
20230324,98,PRG,4.22,,,96,34.74,,
20230324,99,TNK,4.9,,,98,34.62,63,57.42
20230324,100,PARR,4.61,,,99,34.56,52,65.62
20230324,101,SDGR,5.69,,,100,34.44,,
20230324,102,MDGL,4.71,,,,,1,238.58
20230324,103,IMVT,4.51,,,,,2,212.91
20230324,104,VKTX,6.82,,,,,6,173.99
20230324,105,ROIV,5.82,,,,,14,112.92
20230324,106,MLCO,4.12,,,,,17,106.88
20230324,107,FDMT,8.49,,,,,21,95.03
20230324,108,MOMO,4.35,,,,,29,81.88
20230324,109,TGLS,5.45,,,,,31,80.46
20230324,110,OII,4.99,,,,,37,73.34
20230324,111,TDW,5.33,,,,,39,71.9
20230324,112,EGO,4,,,,,40,71.55
20230324,113,VIST,4.77,,,,,42,71.33
20230324,114,MANU,5.46,,,,,44,69.05
20230324,115,EXAS,4.15,,,,,45,68.87
20230324,116,TME,4.65,,,,,46,67.61
20230324,117,OIS,5.38,,,,,47,66.89
20230324,118,BBW,4.74,,,,,50,66.33
20230324,119,WFRD,4.73,,,,,51,65.9
20230324,120,PRTA,4.59,,,,,57,59.88
20230324,121,VIPS,3.9,,,,,58,59.83
20230324,122,HLX,4.5,,,,,59,59.78
20230324,123,PACB,6.8,,,,,60,59.63
20230324,124,STRL,3.63,,,,,61,59.12
20230324,125,ANF,4.36,,,,,62,59.04
20230324,126,ACLX,5.22,,,,,64,57.35
20230324,127,WNC,3.83,,,,,67,56.02
20230324,128,CROX,4.05,,,,,69,55.42
20230324,129,EDU,4.91,,,,,72,53.73
20230324,130,DADA,7.31,,,,,73,53.47
20230324,131,TRMD,4.04,,,,,74,52.54
20230324,132,ZETA,4.66,,,,,75,52.3
20230324,133,FRPT,6.14,,,,,76,52.25
20230324,134,FGEN,3.97,,,,,77,52.01
20230324,135,CECO,5.47,,,,,78,51.03
20230324,136,ASC,4.73,,,,,79,49.7
20230324,137,INFN,4.85,,,,,80,49.6
20230324,138,LPG,3.9,,,,,83,47.99
20230324,139,HL,3.99,,,,,84,47.38
20230324,140,MOD,3.82,,,,,85,47.3
20230324,141,SAIA,3.75,,,,,87,46.6
20230324,142,BTAI,7.27,,,,,88,45.74
20230324,143,SDRL,4.98,,,,,89,45.15
20230324,144,PCVX,4.03,,,,,90,44.81
20230324,145,PBF,5.44,,,,,91,44.72
20230324,146,STLD,4.64,,,,,92,44.48
20230324,147,TCOM,3.64,,,,,93,44.13
20230324,148,AKRO,5.53,,,,,94,43.93
20230324,149,PI,4.86,,,,,96,43.77
20230324,150,HIMX,3.5,,,,,100,42.55
20230331,1,CRBP,18.18,1,148.97,16,120.3,,
20230331,2,BMEA,11.77,2,127.51,1,323.63,8,195.05
20230331,3,KC,9.14,3,97.56,8,156.2,2,363.02
20230331,4,ARLO,6.97,4,62.47,40,75.65,,
20230331,5,RIOT,10.38,5,57.57,5,192.11,,
20230331,6,ENVX,8.02,6,53.4,,,,
20230331,7,BBIO,10.27,7,52.53,9,143.11,81,70.05
20230331,8,PTGX,7.23,8,46.4,13,127.72,10,176.44
20230331,9,ARCT,6.99,9,45.45,90,47.15,71,75.99
20230331,10,LFST,6.34,10,44.83,55,67.34,,
20230331,11,MAXN,7.89,11,41.77,69,56.95,,
20230331,12,VKTX,8.57,12,40.74,22,105.3,1,525.94
20230331,13,SYM,8.07,13,39.27,18,117.52,32,116.7
20230331,14,FCNCA,6.09,14,38.62,,,,
20230331,15,VERX,5.66,15,36.84,,,,
20230331,16,ONON,5.22,16,36.28,31,89.32,64,80.83
20230331,17,BUR,5.83,17,33.74,,,,
20230331,18,ALDX,6.46,18,32.75,80,50.23,62,82.54
20230331,19,EQX,5.41,19,32.39,95,45.48,97,61.44
20230331,20,OSCR,9.54,20,31.85,4,200,,
20230331,21,SE,5.24,21,31.8,42,72.24,99,60.84
20230331,22,KALA,14.53,,,2,283.93,,
20230331,23,AI,8.81,,,3,222.79,15,155.29
20230331,24,AUPH,6.87,,,6,166.67,,
20230331,25,RRGB,5.18,,,7,160.36,29,121.67
20230331,26,FSLY,5.94,,,10,137.43,35,111.68
20230331,27,HUT,10.08,,,11,134.77,,
20230331,28,RDFN,8.58,,,12,132.31,,
20230331,29,NVTS,7.4,,,14,127.02,,
20230331,30,SHC,3.6,,,15,123.32,18,144.01
20230331,31,MLTX,11.71,,,17,119.38,9,192.61
20230331,32,DUOL,4.63,,,19,108.86,,
20230331,33,COIN,9.15,,,20,106.95,,
20230331,34,EVGO,7.38,,,21,106.63,,
20230331,35,ACCD,6.21,,,23,100,,
20230331,36,IONQ,7.25,,,24,98.39,,
20230331,37,MSTR,8.43,,,25,97.86,,
20230331,38,LGF.A,5.4,,,26,94.21,,
20230331,39,TGTX,5.84,,,27,92.33,13,162.02
20230331,40,CDTX,13.99,,,28,91.99,56,89.55
20230331,41,NEO,5.17,,,29,91.53,49,94.74
20230331,42,LGF.B,5.43,,,30,90.11,,
20230331,43,NRDS,6.43,,,32,84.91,86,69.07
20230331,44,INTA,4.03,,,33,84.91,14,156.82
20230331,45,SFIX,8.25,,,34,84.48,,
20230331,46,INDI,4.66,,,35,79.12,,
20230331,47,MTW,4.66,,,36,78.77,40,105.16
20230331,48,DKNG,5.13,,,37,77.45,,
20230331,49,NVEI,4.24,,,38,77.05,,
20230331,50,RELY,3.73,,,39,76.56,82,69.5
20230331,51,TXG,5.19,,,41,74.95,53,92.98
20230331,52,RVNC,4.98,,,43,72.15,,
20230331,53,GLBE,5.03,,,44,70.89,,
20230331,54,RBLX,4.83,,,45,70.83,,
20230331,55,ACVA,3.8,,,46,69.65,,
20230331,56,IAS,4.3,,,47,69.28,50,94.41
20230331,57,CNK,4.34,,,48,69.22,,
20230331,58,ZUO,4.07,,,49,69.18,,
20230331,59,ASAN,6.49,,,50,69.18,,
20230331,60,ACLS,4.29,,,51,68.2,21,132.39
20230331,61,LNTH,3.76,,,52,68.15,,
20230331,62,ROKU,6.58,,,53,67.78,,
20230331,63,EH,6.77,,,54,67.38,27,123.06
20230331,64,IOT,4.91,,,56,66.27,85,69.13
20230331,65,DOCN,5.27,,,57,65.48,,
20230331,66,WWW,3.58,,,58,63.78,,
20230331,67,ASRT,6.94,,,59,63.75,7,199.06
20230331,68,WBD,3.97,,,60,63.6,,
20230331,69,ALGN,3.63,,,61,63.32,,
20230331,70,FTAI,4.66,,,62,62.56,58,87.53
20230331,71,PERI,3.85,,,63,62.08,43,100.1
20230331,72,ALGM,3.78,,,64,60.72,28,122.18
20230331,73,HIMS,5.46,,,65,59.23,60,85.42
20230331,74,OSPN,4.89,,,66,58.08,46,97.74
20230331,75,VTNR,7.52,,,67,57.32,79,72.13
20230331,76,YEXT,5.38,,,68,57.03,33,115.47
20230331,77,RUM,6.77,,,70,55.52,,
20230331,78,EB,4.66,,,71,55.43,,
20230331,79,IQ,5.91,,,72,55.22,17,145.12
20230331,80,AMD,4.38,,,73,54.91,,
20230331,81,AEHR,8,,,74,53.41,26,124.3
20230331,82,EWCZ,6.98,,,75,52.61,,
20230331,83,HROW,5.78,,,76,52.34,12,164.83
20230331,84,CERT,4.11,,,77,52.11,59,86.61
20230331,85,BORR,4.98,,,78,51.3,25,126.27
20230331,86,MYGN,4.42,,,79,51.14,,
20230331,87,DDD,4.59,,,81,49.72,,
20230331,88,MORF,5.38,,,82,49.42,,
20230331,89,LSCC,4.15,,,83,49.36,48,96.54
20230331,90,SDGR,4.79,,,84,49.26,,
20230331,91,AGS,5.21,,,85,48.34,,
20230331,92,MNSO,5.25,,,86,47.96,3,285.65
20230331,93,STVN,4.6,,,87,47.66,,
20230331,94,SSYS,4.01,,,88,47.59,,
20230331,95,AGL,5.37,,,89,47.42,,
20230331,96,PATH,5.68,,,91,46.95,,
20230331,97,SMG,4.28,,,92,46.64,,
20230331,98,SKIN,4.78,,,93,46.35,,
20230331,99,MPWR,4.03,,,94,46.24,,
20230331,100,SKYW,4.15,,,96,45,,
20230331,101,NET,4.84,,,97,44.81,,
20230331,102,FORM,3.69,,,98,44.64,,
20230331,103,TPIC,6.54,,,99,44.52,,
20230331,104,PACB,6.79,,,100,44.39,30,119.73
20230331,105,MDGL,4.85,,,,,4,271.91
20230331,106,IMVT,5.01,,,,,5,217.83
20230331,107,ETNB,10.04,,,,,6,207.68
20230331,108,RIG,6.81,,,,,11,169.49
20230331,109,ROIV,5.85,,,,,16,146.82
20230331,110,MLCO,3.98,,,,,19,140.19
20230331,111,VRNA,5.41,,,,,20,132.68
20230331,112,VIST,5.11,,,,,22,131.19
